region_id,centerX,centerY,cluster,maxX,minX,maxY,minY
UPMC_c002_v001_r001_reg034,777,402,13,825,716,460,347
UPMC_c005_v001_r001_reg045,920,155,3,986,850,212,97
UPMC_c004_v001_r001_reg034,345,1378,4,422,263,1443,1312
UPMC_c007_v001_r001_reg056,760,1953,11,911,584,2011,1810
UPMC_c007_v001_r001_reg024,2137,1571,5,2206,2025,1653,1495
UPMC_c005_v001_r001_reg060,1005,1947,13,1153,854,2009,1825
UPMC_c007_v001_r001_reg051,1370,927,1,1445,1307,1014,834
UPMC_c004_v001_r001_reg015,2367,1593,7,2476,2296,1666,1505
UPMC_c002_v001_r001_reg029,1543,118,8,1621,1471,209,24
UPMC_c005_v001_r001_reg004,62,1488,9,111,5,1542,1427
UPMC_c002_v001_r001_reg025,1464,674,8,1539,1347,794,585
UPMC_c007_v001_r001_reg007,2277,1453,10,2341,2218,1519,1373
UPMC_c001_v001_r001_reg019,1646,1504,6,1738,1544,1625,1437
UPMC_c006_v001_r001_reg029,2036,428,8,2121,1939,539,352
UPMC_c003_v001_r001_reg024,1818,1011,0,1894,1739,1080,946
UPMC_c002_v001_r001_reg024,1865,1451,0,1936,1805,1520,1343
UPMC_c006_v001_r001_reg048,2249,820,8,2348,2175,903,733
UPMC_c001_v001_r001_reg038,1893,504,0,1996,1796,627,369
UPMC_c002_v001_r001_reg019,1535,712,3,1636,1452,796,629
UPMC_c001_v001_r001_reg036,814,1517,0,924,704,1621,1409
UPMC_c005_v001_r001_reg058,1475,9,0,1663,1284,105,3
UPMC_c002_v001_r001_reg012,2336,788,6,2457,2237,961,720
UPMC_c004_v001_r001_reg034,2682,1248,6,2683,2607,1437,1058
UPMC_c001_v001_r001_reg033,1365,574,14,1465,1296,661,490
UPMC_c006_v001_r001_reg047,2372,1668,14,2471,2251,1763,1570
UPMC_c006_v001_r001_reg035,1172,1532,2,1278,1088,1625,1435
UPMC_c004_v001_r001_reg008,1281,1497,3,1352,1222,1565,1440
UPMC_c001_v001_r001_reg035,1493,1010,5,1608,1385,1097,874
UPMC_c002_v001_r001_reg026,198,647,13,267,111,713,587
UPMC_c005_v001_r001_reg004,945,1671,1,1028,879,1760,1604
UPMC_c003_v001_r001_reg008,727,327,11,819,555,466,215
UPMC_c007_v001_r001_reg017,566,585,12,677,464,721,464
UPMC_c003_v001_r001_reg002,1494,119,12,1594,1370,247,23
UPMC_c002_v001_r001_reg029,2507,1574,7,2576,2423,1652,1501
UPMC_c007_v001_r001_reg043,1970,261,7,2055,1885,333,174
UPMC_c004_v001_r001_reg003,1908,258,3,1975,1834,324,197
UPMC_c007_v001_r001_reg006,1828,1432,12,1960,1716,1579,1338
UPMC_c006_v001_r001_reg049,1980,2752,1,2072,1849,2850,2675
UPMC_c003_v001_r001_reg011,2611,442,2,2683,2436,547,353
UPMC_c007_v001_r001_reg024,1140,189,11,1248,1019,286,25
UPMC_c006_v001_r001_reg037,1962,2380,1,2033,1888,2449,2320
UPMC_c006_v001_r001_reg064,1141,2420,13,1210,1089,2490,2355
UPMC_c007_v001_r001_reg053,2364,741,13,2441,2282,823,651
UPMC_c006_v001_r001_reg037,1884,580,13,1947,1806,681,529
UPMC_c002_v001_r001_reg030,2032,1807,0,2155,1929,1940,1702
UPMC_c001_v001_r001_reg009,2024,1344,12,2138,1894,1476,1235
UPMC_c002_v001_r001_reg011,2245,1433,14,2350,2168,1537,1322
UPMC_c004_v001_r001_reg043,980,982,4,1064,892,1075,914
UPMC_c006_v001_r001_reg055,712,924,14,784,628,979,859
UPMC_c004_v001_r001_reg021,1415,1098,3,1475,1333,1180,1021
UPMC_c007_v001_r001_reg050,969,1046,4,1093,870,1156,907
UPMC_c006_v001_r001_reg066,2660,1775,11,2683,2591,1924,1653
UPMC_c004_v001_r001_reg011,2361,1526,12,2465,2266,1653,1408
UPMC_c006_v001_r001_reg055,2204,1393,11,2341,2088,1528,1261
UPMC_c002_v001_r001_reg007,59,440,0,150,4,562,302
UPMC_c007_v001_r001_reg059,840,554,0,1018,666,737,397
UPMC_c004_v001_r001_reg044,2025,154,7,2118,1906,232,46
UPMC_c001_v001_r001_reg001,475,1100,5,621,370,1223,1004
UPMC_c006_v001_r001_reg058,25,1338,14,100,4,1493,1242
UPMC_c007_v001_r001_reg041,2425,1310,1,2518,2337,1455,1230
UPMC_c006_v001_r001_reg023,1034,688,9,1083,981,740,633
UPMC_c006_v001_r001_reg028,1023,1344,7,1085,923,1411,1246
UPMC_c006_v001_r001_reg058,356,1984,12,447,252,2051,1921
UPMC_c007_v001_r001_reg040,1700,407,4,1821,1599,534,313
UPMC_c005_v001_r001_reg045,1811,371,13,1862,1753,442,311
UPMC_c005_v001_r001_reg049,1875,1258,10,1981,1796,1347,1164
UPMC_c004_v001_r001_reg052,1353,1495,0,1502,1174,1628,1368
UPMC_c007_v001_r001_reg005,1144,1325,0,1252,1116,1489,1154
UPMC_c005_v001_r001_reg049,752,232,14,894,640,319,71
UPMC_c006_v001_r001_reg047,1568,1643,13,1647,1485,1716,1550
UPMC_c001_v001_r001_reg033,1197,1568,14,1292,1107,1642,1486
UPMC_c004_v001_r001_reg063,49,520,13,124,5,611,448
UPMC_c003_v001_r001_reg034,506,2005,0,697,307,2011,1859
UPMC_c007_v001_r001_reg050,331,1814,14,440,217,1917,1729
UPMC_c005_v001_r001_reg051,2442,1126,7,2509,2379,1184,1026
UPMC_c005_v001_r001_reg020,1578,1865,11,1749,1428,1970,1699
UPMC_c003_v001_r001_reg018,1371,1079,6,1484,1233,1185,995
UPMC_c002_v001_r001_reg024,657,1779,4,772,482,1906,1587
UPMC_c007_v001_r001_reg042,2494,1845,8,2615,2376,1953,1727
UPMC_c003_v001_r001_reg015,1124,1323,6,1224,1029,1452,1246
UPMC_c001_v001_r001_reg040,799,894,2,969,678,1055,788
UPMC_c006_v001_r001_reg033,1551,143,7,1624,1493,210,85
UPMC_c006_v001_r001_reg051,2268,1516,0,2381,2087,1676,1422
UPMC_c004_v001_r001_reg008,2127,1756,13,2187,2057,1835,1693
UPMC_c006_v001_r001_reg017,143,2210,4,214,76,2290,2146
UPMC_c007_v001_r001_reg008,492,1079,13,608,323,1165,923
UPMC_c005_v001_r001_reg051,1884,336,13,1948,1816,410,269
UPMC_c005_v001_r001_reg020,1182,399,2,1286,1095,485,329
UPMC_c004_v001_r001_reg043,755,589,1,832,687,658,521
UPMC_c005_v001_r001_reg044,503,1118,14,555,440,1164,1053
UPMC_c007_v001_r001_reg046,1951,1684,7,2016,1847,1760,1590
UPMC_c003_v001_r001_reg010,1541,1464,5,1681,1379,1609,1310
UPMC_c004_v001_r001_reg015,1525,592,4,1660,1393,739,439
UPMC_c001_v001_r001_reg012,857,1212,4,951,745,1325,1083
UPMC_c005_v001_r001_reg002,1348,829,3,1414,1276,924,758
UPMC_c003_v001_r001_reg015,1103,804,13,1201,1045,884,725
UPMC_c006_v001_r001_reg023,187,1107,2,252,88,1170,968
UPMC_c001_v001_r001_reg017,2681,1381,12,2683,2548,1577,1182
UPMC_c003_v001_r001_reg015,735,1070,13,798,653,1169,970
UPMC_c007_v001_r001_reg041,2425,447,9,2533,2350,532,335
UPMC_c006_v001_r001_reg032,931,220,7,1000,866,307,144
UPMC_c002_v001_r001_reg003,1667,1330,3,1751,1584,1402,1250
UPMC_c007_v001_r001_reg035,1393,1966,3,1452,1342,2013,1914
UPMC_c001_v001_r001_reg026,534,584,7,624,437,672,500
UPMC_c003_v001_r001_reg024,1288,1555,0,1354,1109,1645,1441
UPMC_c006_v001_r001_reg054,762,2514,3,826,692,2599,2444
UPMC_c002_v001_r001_reg007,2230,301,4,2321,2157,412,199
UPMC_c001_v001_r001_reg002,548,1216,6,674,471,1320,1125
UPMC_c007_v001_r001_reg053,73,982,3,139,5,1065,891
UPMC_c005_v001_r001_reg035,1426,754,10,1482,1364,821,709
UPMC_c007_v001_r001_reg046,1425,1251,9,1497,1350,1332,1182
UPMC_c005_v001_r001_reg050,773,324,1,831,718,372,261
UPMC_c006_v001_r001_reg019,728,1402,7,791,668,1449,1351
UPMC_c006_v001_r001_reg047,2591,1277,13,2657,2495,1363,1172
UPMC_c007_v001_r001_reg026,373,202,7,453,276,296,121
UPMC_c005_v001_r001_reg058,21,1355,4,115,5,1544,1164
UPMC_c005_v001_r001_reg012,1391,1212,2,1498,1298,1343,1115
UPMC_c007_v001_r001_reg042,1068,1073,10,1135,980,1133,1005
UPMC_c006_v001_r001_reg032,1019,151,7,1120,927,214,77
UPMC_c004_v001_r001_reg040,966,2012,13,1160,777,2012,1937
UPMC_c007_v001_r001_reg031,2639,1878,4,2683,2552,1943,1757
UPMC_c006_v001_r001_reg035,810,1801,9,921,734,1899,1713
UPMC_c002_v001_r001_reg035,954,169,11,1049,769,245,51
UPMC_c007_v001_r001_reg012,1563,367,3,1633,1492,452,294
UPMC_c005_v001_r001_reg015,1595,1028,14,1725,1476,1138,926
UPMC_c003_v001_r001_reg006,2323,1417,12,2508,2156,1595,1294
UPMC_c007_v001_r001_reg056,2478,1127,11,2637,2380,1247,979
UPMC_c007_v001_r001_reg002,152,862,2,337,5,1054,678
UPMC_c002_v001_r001_reg021,1444,65,4,1520,1352,157,4
UPMC_c006_v001_r001_reg066,408,2238,2,485,323,2315,2157
UPMC_c005_v001_r001_reg016,316,979,10,439,127,1160,878
UPMC_c003_v001_r001_reg023,561,1118,0,651,441,1257,1004
UPMC_c006_v001_r001_reg061,135,750,13,226,25,825,645
UPMC_c001_v001_r001_reg007,916,512,12,1099,789,642,329
UPMC_c007_v001_r001_reg032,1581,1209,8,1659,1495,1277,1119
UPMC_c002_v001_r001_reg012,2611,784,2,2682,2501,867,674
UPMC_c005_v001_r001_reg003,1097,846,4,1165,1038,903,792
UPMC_c003_v001_r001_reg011,2574,1705,0,2650,2462,1822,1600
UPMC_c004_v001_r001_reg058,1842,1981,4,1976,1654,2010,1885
UPMC_c004_v001_r001_reg011,126,798,14,213,22,872,663
UPMC_c006_v001_r001_reg039,699,2507,0,829,630,2609,2429
UPMC_c004_v001_r001_reg022,678,981,14,744,619,1052,921
UPMC_c005_v001_r001_reg033,1403,1029,2,1557,1226,1161,846
UPMC_c004_v001_r001_reg063,531,1285,13,594,461,1377,1219
UPMC_c001_v001_r001_reg027,2056,1584,14,2157,1969,1674,1488
UPMC_c007_v001_r001_reg056,938,1670,11,1082,767,1822,1475
UPMC_c004_v001_r001_reg029,708,1720,1,769,640,1798,1646
UPMC_c001_v001_r001_reg039,161,539,6,334,64,705,356
UPMC_c001_v001_r001_reg029,1070,899,12,1228,936,1047,779
UPMC_c004_v001_r001_reg040,1175,1049,13,1272,1091,1140,942
UPMC_c006_v001_r001_reg029,788,2419,10,862,715,2483,2347
UPMC_c001_v001_r001_reg018,2285,1154,14,2384,2177,1283,1036
UPMC_c002_v001_r001_reg025,203,682,11,306,90,830,585
UPMC_c002_v001_r001_reg003,951,617,11,1045,854,711,547
UPMC_c005_v001_r001_reg028,2016,1515,10,2086,1933,1603,1440
UPMC_c002_v001_r001_reg027,2065,617,14,2136,1959,680,551
UPMC_c004_v001_r001_reg008,615,1778,13,708,546,1831,1703
UPMC_c005_v001_r001_reg027,439,670,1,498,369,751,610
UPMC_c004_v001_r001_reg016,2340,1099,9,2411,2284,1159,1051
UPMC_c004_v001_r001_reg052,2072,12,6,2220,1917,154,9
UPMC_c006_v001_r001_reg020,1032,1491,3,1110,968,1562,1425
UPMC_c001_v001_r001_reg039,1203,528,0,1317,1093,649,437
UPMC_c005_v001_r001_reg051,2087,1064,3,2147,2024,1118,1005
UPMC_c007_v001_r001_reg055,1437,1845,9,1526,1372,1919,1766
UPMC_c005_v001_r001_reg064,438,895,7,621,300,1005,747
UPMC_c005_v001_r001_reg058,2228,591,4,2318,2109,681,469
UPMC_c007_v001_r001_reg007,352,847,8,440,262,980,773
UPMC_c003_v001_r001_reg026,1823,1393,8,1933,1760,1467,1302
UPMC_c002_v001_r001_reg014,1225,254,6,1323,1139,329,146
UPMC_c006_v001_r001_reg031,756,2739,7,845,657,2829,2632
UPMC_c001_v001_r001_reg021,1152,1646,0,1238,1045,1743,1552
UPMC_c001_v001_r001_reg001,572,566,5,689,500,673,446
UPMC_c007_v001_r001_reg015,2450,807,2,2576,2323,895,641
UPMC_c005_v001_r001_reg017,1082,1986,0,1254,971,2012,1894
UPMC_c003_v001_r001_reg030,1472,1944,6,1547,1359,2011,1765
UPMC_c006_v001_r001_reg029,1265,1543,2,1372,1166,1632,1464
UPMC_c002_v001_r001_reg025,2088,1585,4,2187,1998,1662,1475
UPMC_c005_v001_r001_reg023,2326,128,4,2402,2248,202,8
UPMC_c005_v001_r001_reg058,20,1487,4,92,5,1583,1354
UPMC_c001_v001_r001_reg008,2351,1947,10,2432,2285,2012,1881
UPMC_c006_v001_r001_reg055,1675,1452,12,1759,1611,1517,1376
UPMC_c005_v001_r001_reg054,1474,796,4,1524,1416,856,746
UPMC_c007_v001_r001_reg063,2203,285,2,2283,2119,397,176
UPMC_c007_v001_r001_reg055,39,749,9,124,4,857,646
UPMC_c005_v001_r001_reg059,1174,406,0,1304,1060,530,297
UPMC_c007_v001_r001_reg001,606,354,1,680,554,413,293
UPMC_c006_v001_r001_reg064,528,2096,3,627,480,2169,1996
UPMC_c005_v001_r001_reg057,1043,1804,2,1220,915,1948,1651
UPMC_c005_v001_r001_reg063,2561,1235,3,2646,2453,1353,1132
UPMC_c004_v001_r001_reg011,1935,1930,14,2041,1844,2011,1842
UPMC_c002_v001_r001_reg011,1529,1295,4,1632,1457,1379,1205
UPMC_c005_v001_r001_reg051,1460,571,7,1551,1361,646,495
UPMC_c005_v001_r001_reg023,539,781,4,613,441,884,683
UPMC_c003_v001_r001_reg015,589,995,10,699,463,1101,873
UPMC_c006_v001_r001_reg028,510,1486,3,572,443,1565,1410
UPMC_c002_v001_r001_reg029,2407,666,0,2523,2328,756,594
UPMC_c005_v001_r001_reg006,437,1540,10,518,349,1619,1442
UPMC_c002_v001_r001_reg019,548,1518,2,709,447,1613,1404
UPMC_c005_v001_r001_reg012,2075,815,1,2135,2002,882,758
UPMC_c005_v001_r001_reg021,1630,523,4,1703,1571,605,449
UPMC_c003_v001_r001_reg027,355,517,4,420,231,600,443
UPMC_c001_v001_r001_reg017,1436,500,4,1507,1374,554,437
UPMC_c005_v001_r001_reg036,1969,853,3,2039,1897,934,767
UPMC_c006_v001_r001_reg058,2164,2066,13,2236,2065,2154,1954
UPMC_c006_v001_r001_reg016,1984,2214,13,2061,1867,2277,2147
UPMC_c007_v001_r001_reg038,2434,568,6,2591,2259,689,401
UPMC_c005_v001_r001_reg036,286,422,3,350,190,500,341
UPMC_c006_v001_r001_reg040,500,1163,6,638,371,1255,1020
UPMC_c005_v001_r001_reg057,1717,1516,2,1825,1585,1620,1370
UPMC_c007_v001_r001_reg017,1766,1172,4,1897,1590,1310,1053
UPMC_c001_v001_r001_reg016,702,1346,13,835,609,1444,1270
UPMC_c006_v001_r001_reg014,523,2143,7,588,452,2215,2070
UPMC_c007_v001_r001_reg012,1120,592,1,1205,1056,687,534
UPMC_c006_v001_r001_reg014,1043,6,0,1226,959,63,6
UPMC_c007_v001_r001_reg050,209,1079,6,340,57,1250,918
UPMC_c001_v001_r001_reg017,1690,167,7,1740,1639,250,95
UPMC_c006_v001_r001_reg046,1465,2638,9,1535,1407,2705,2598
UPMC_c007_v001_r001_reg026,153,643,10,223,92,719,540
UPMC_c005_v001_r001_reg037,246,1689,11,373,133,1836,1575
UPMC_c001_v001_r001_reg009,813,1612,3,912,741,1678,1517
UPMC_c004_v001_r001_reg015,2222,1801,3,2336,2078,1905,1632
UPMC_c006_v001_r001_reg046,407,391,10,473,335,456,332
UPMC_c006_v001_r001_reg048,1431,1857,3,1501,1363,1916,1788
UPMC_c007_v001_r001_reg057,781,809,7,889,641,905,675
UPMC_c007_v001_r001_reg063,1773,1561,3,1843,1664,1639,1488
UPMC_c005_v001_r001_reg053,1928,256,10,1994,1875,318,191
UPMC_c006_v001_r001_reg058,976,2942,2,1170,833,2983,2769
UPMC_c002_v001_r001_reg003,176,1509,2,256,100,1608,1419
UPMC_c007_v001_r001_reg059,2076,709,4,2175,1908,881,554
UPMC_c006_v001_r001_reg028,2201,2576,14,2268,2095,2673,2415
UPMC_c004_v001_r001_reg058,1311,1893,10,1388,1210,1986,1818
UPMC_c002_v001_r001_reg014,1347,1020,2,1446,1236,1119,932
UPMC_c007_v001_r001_reg029,2389,1361,4,2566,2233,1552,1215
UPMC_c005_v001_r001_reg060,1709,1774,7,1806,1532,1885,1609
UPMC_c004_v001_r001_reg058,2423,912,10,2491,2312,1017,824
UPMC_c007_v001_r001_reg012,1310,1773,10,1382,1235,1864,1702
UPMC_c006_v001_r001_reg039,2188,1260,4,2243,2118,1330,1197
UPMC_c004_v001_r001_reg052,256,1121,0,380,150,1228,1028
UPMC_c006_v001_r001_reg030,1771,1962,7,1856,1691,2075,1865
UPMC_c007_v001_r001_reg043,957,580,3,1037,883,660,478
UPMC_c001_v001_r001_reg012,518,1793,2,617,454,1879,1724
UPMC_c005_v001_r001_reg057,54,1039,1,124,4,1116,955
UPMC_c007_v001_r001_reg017,1202,891,1,1277,1108,982,816
UPMC_c005_v001_r001_reg049,493,1938,4,628,396,2010,1848
UPMC_c001_v001_r001_reg040,642,1151,11,725,530,1260,1086
UPMC_c004_v001_r001_reg052,345,1048,14,488,220,1205,899
UPMC_c006_v001_r001_reg043,265,1188,1,335,203,1249,1120
UPMC_c003_v001_r001_reg017,2373,427,0,2489,2238,583,324
UPMC_c005_v001_r001_reg037,1928,1754,14,1986,1848,1811,1671
UPMC_c006_v001_r001_reg050,354,1516,2,541,175,1691,1351
UPMC_c007_v001_r001_reg025,538,1226,7,615,450,1326,1132
UPMC_c001_v001_r001_reg004,1012,860,13,1092,939,946,780
UPMC_c007_v001_r001_reg003,1323,1505,4,1498,1213,1671,1390
UPMC_c004_v001_r001_reg015,1863,1047,4,1948,1743,1150,922
UPMC_c005_v001_r001_reg012,2262,156,13,2397,2118,274,40
UPMC_c004_v001_r001_reg024,214,998,3,316,159,1081,934
UPMC_c002_v001_r001_reg004,2064,1056,7,2206,1969,1156,959
UPMC_c002_v001_r001_reg024,2333,1559,0,2432,2272,1664,1494
UPMC_c006_v001_r001_reg015,1021,2835,12,1190,824,2985,2739
UPMC_c006_v001_r001_reg037,1378,1583,7,1459,1318,1641,1510
UPMC_c006_v001_r001_reg054,1427,2446,10,1554,1359,2587,2366
UPMC_c006_v001_r001_reg037,994,1612,10,1061,914,1681,1551
UPMC_c001_v001_r001_reg029,2544,1586,11,2632,2430,1698,1468
UPMC_c007_v001_r001_reg001,2066,1631,7,2144,1988,1710,1559
UPMC_c004_v001_r001_reg022,1728,527,13,1803,1656,626,443
UPMC_c003_v001_r001_reg022,2196,942,8,2278,2095,1042,863
UPMC_c001_v001_r001_reg040,1724,1375,14,1830,1577,1507,1265
UPMC_c004_v001_r001_reg001,246,1703,13,325,120,1781,1636
UPMC_c001_v001_r001_reg002,969,1643,11,1062,841,1790,1536
UPMC_c005_v001_r001_reg005,1582,1816,9,1635,1519,1875,1756
UPMC_c001_v001_r001_reg019,396,1718,12,521,277,1844,1579
UPMC_c004_v001_r001_reg003,1064,1901,11,1179,983,1995,1748
UPMC_c006_v001_r001_reg023,456,577,13,501,373,647,509
UPMC_c001_v001_r001_reg016,227,579,0,354,64,687,418
UPMC_c001_v001_r001_reg001,602,1450,11,716,503,1551,1328
UPMC_c001_v001_r001_reg035,1041,1487,14,1156,942,1601,1349
UPMC_c005_v001_r001_reg061,2222,1380,2,2418,2065,1550,1183
UPMC_c002_v001_r001_reg034,363,1721,8,456,292,1778,1643
UPMC_c004_v001_r001_reg011,47,945,6,134,3,1106,770
UPMC_c007_v001_r001_reg040,1628,439,4,1715,1479,579,270
UPMC_c005_v001_r001_reg004,1227,523,2,1327,1069,665,425
UPMC_c004_v001_r001_reg040,2206,651,9,2288,2133,742,562
UPMC_c007_v001_r001_reg013,29,1212,14,151,4,1350,1049
UPMC_c005_v001_r001_reg053,1901,1710,3,1984,1807,1814,1618
UPMC_c005_v001_r001_reg064,2014,469,3,2130,1910,620,360
UPMC_c007_v001_r001_reg011,717,191,1,790,669,248,125
UPMC_c001_v001_r001_reg017,356,480,1,420,301,541,427
UPMC_c005_v001_r001_reg006,1330,1673,0,1390,1272,1754,1592
UPMC_c005_v001_r001_reg005,1835,1821,9,1898,1770,1892,1766
UPMC_c003_v001_r001_reg017,2493,660,8,2614,2403,759,535
UPMC_c004_v001_r001_reg058,759,1335,9,853,674,1432,1249
UPMC_c003_v001_r001_reg003,1208,1249,14,1263,1097,1331,1168
UPMC_c006_v001_r001_reg049,455,671,0,584,344,790,581
UPMC_c005_v001_r001_reg057,700,1019,13,807,604,1094,910
UPMC_c005_v001_r001_reg015,1837,1390,6,1954,1707,1513,1249
UPMC_c003_v001_r001_reg015,696,416,0,793,527,519,315
UPMC_c005_v001_r001_reg022,1936,976,0,2017,1873,1062,916
UPMC_c001_v001_r001_reg030,1941,1332,0,2022,1853,1414,1239
UPMC_c005_v001_r001_reg031,1308,1965,4,1386,1230,2011,1890
UPMC_c007_v001_r001_reg034,1941,1575,2,2017,1821,1701,1442
UPMC_c004_v001_r001_reg008,515,987,8,616,421,1085,902
UPMC_c005_v001_r001_reg061,1546,1982,2,1734,1358,2011,1812
UPMC_c001_v001_r001_reg021,580,288,11,680,484,393,195
UPMC_c005_v001_r001_reg037,1489,1241,13,1553,1410,1318,1141
UPMC_c006_v001_r001_reg015,1489,2953,8,1666,1403,3020,2835
UPMC_c006_v001_r001_reg025,1214,2433,0,1273,1153,2495,2354
UPMC_c003_v001_r001_reg018,1353,1087,6,1484,1233,1185,1003
UPMC_c006_v001_r001_reg046,147,2054,7,202,61,2133,1986
UPMC_c006_v001_r001_reg028,1265,2630,7,1355,1143,2716,2553
UPMC_c005_v001_r001_reg005,1496,1429,9,1559,1446,1489,1366
UPMC_c004_v001_r001_reg012,2064,885,0,2236,1901,1065,687
UPMC_c005_v001_r001_reg058,285,1117,2,379,190,1208,1023
UPMC_c006_v001_r001_reg037,530,451,3,607,475,516,390
UPMC_c001_v001_r001_reg021,961,636,11,1081,861,694,553
UPMC_c006_v001_r001_reg035,155,1648,7,249,73,1724,1555
UPMC_c005_v001_r001_reg059,336,528,4,438,257,639,428
UPMC_c006_v001_r001_reg064,1180,2350,14,1240,1107,2408,2292
UPMC_c001_v001_r001_reg026,1556,148,11,1649,1376,282,27
UPMC_c007_v001_r001_reg055,953,1918,9,1014,900,1991,1836
UPMC_c006_v001_r001_reg046,766,2045,10,828,701,2135,1970
UPMC_c002_v001_r001_reg024,711,381,0,815,610,476,226
UPMC_c006_v001_r001_reg040,657,833,13,809,517,926,652
UPMC_c007_v001_r001_reg008,2281,1371,3,2394,2183,1469,1271
UPMC_c004_v001_r001_reg001,1049,2011,13,1240,882,2013,1929
UPMC_c001_v001_r001_reg017,2546,653,4,2638,2441,738,576
UPMC_c005_v001_r001_reg002,1171,848,9,1234,1110,904,781
UPMC_c005_v001_r001_reg007,2335,367,9,2509,2272,444,285
UPMC_c005_v001_r001_reg055,1188,1649,13,1266,1097,1718,1544
UPMC_c005_v001_r001_reg037,613,992,13,703,532,1074,930
UPMC_c007_v001_r001_reg063,2070,96,2,2161,2009,200,17
UPMC_c006_v001_r001_reg029,1708,1221,7,1808,1592,1317,1104
UPMC_c004_v001_r001_reg008,1277,348,13,1340,1199,417,278
UPMC_c001_v001_r001_reg029,1296,577,0,1405,1109,711,460
UPMC_c007_v001_r001_reg038,1028,16,2,1225,840,102,3
UPMC_c001_v001_r001_reg019,449,688,12,582,296,820,573
UPMC_c006_v001_r001_reg015,664,1715,0,746,589,1795,1619
UPMC_c004_v001_r001_reg001,1762,167,1,1829,1701,216,102
UPMC_c007_v001_r001_reg034,1374,207,10,1447,1295,263,121
UPMC_c006_v001_r001_reg050,2151,2829,6,2298,2026,2931,2693
UPMC_c002_v001_r001_reg011,1193,236,14,1284,1109,358,135
UPMC_c001_v001_r001_reg027,2668,1523,14,2679,2516,1674,1343
UPMC_c002_v001_r001_reg007,79,370,0,213,7,452,269
UPMC_c006_v001_r001_reg031,1322,466,3,1382,1267,530,408
UPMC_c006_v001_r001_reg037,1608,383,7,1677,1526,488,286
UPMC_c001_v001_r001_reg026,1337,1486,0,1423,1241,1570,1406
UPMC_c005_v001_r001_reg047,2198,80,5,2332,2081,206,3
UPMC_c004_v001_r001_reg043,1188,1824,7,1271,1067,1929,1725
UPMC_c007_v001_r001_reg056,416,1185,11,531,303,1340,1051
UPMC_c006_v001_r001_reg017,1135,1222,7,1210,1053,1306,1127
UPMC_c007_v001_r001_reg043,980,1625,8,1069,864,1678,1528
UPMC_c006_v001_r001_reg024,383,1855,7,448,324,1908,1790
UPMC_c006_v001_r001_reg058,2017,2658,5,2117,1909,2740,2480
UPMC_c003_v001_r001_reg022,1997,1871,3,2087,1932,1968,1778
UPMC_c007_v001_r001_reg029,2037,815,2,2117,1918,979,728
UPMC_c007_v001_r001_reg001,2056,1846,7,2132,1993,1931,1776
UPMC_c007_v001_r001_reg007,1178,1823,2,1263,1026,1924,1731
UPMC_c005_v001_r001_reg023,161,1379,9,230,78,1438,1304
UPMC_c004_v001_r001_reg029,1534,1397,7,1592,1456,1475,1315
UPMC_c005_v001_r001_reg022,242,1521,13,302,171,1591,1467
UPMC_c005_v001_r001_reg002,2410,703,3,2485,2343,765,642
UPMC_c003_v001_r001_reg030,1879,1936,5,2052,1719,2009,1779
UPMC_c005_v001_r001_reg017,2285,610,12,2441,2103,805,515
UPMC_c007_v001_r001_reg057,2625,1651,6,2675,2445,1799,1489
UPMC_c007_v001_r001_reg029,1325,216,7,1420,1220,333,124
UPMC_c004_v001_r001_reg012,18,797,7,78,5,922,601
UPMC_c007_v001_r001_reg046,1780,1961,7,1860,1701,2009,1866
UPMC_c007_v001_r001_reg025,626,636,0,713,559,712,568
UPMC_c007_v001_r001_reg013,392,164,14,492,311,276,87
UPMC_c004_v001_r001_reg044,471,171,4,536,400,229,103
UPMC_c005_v001_r001_reg008,317,344,14,388,212,401,261
UPMC_c007_v001_r001_reg005,1518,1944,13,1585,1416,2009,1869
UPMC_c006_v001_r001_reg032,1339,2774,7,1402,1262,2830,2706
UPMC_c007_v001_r001_reg056,2677,1723,5,2683,2587,1898,1545
UPMC_c001_v001_r001_reg019,1871,1787,6,1977,1679,1896,1603
UPMC_c001_v001_r001_reg038,915,1706,10,1112,725,1882,1519
UPMC_c006_v001_r001_reg048,1754,625,8,1834,1688,716,510
UPMC_c004_v001_r001_reg052,2043,1150,0,2152,1916,1236,1027
UPMC_c003_v001_r001_reg030,2526,825,0,2598,2435,917,712
UPMC_c007_v001_r001_reg040,155,945,13,255,16,1069,795
UPMC_c006_v001_r001_reg043,651,1274,10,726,591,1337,1212
UPMC_c003_v001_r001_reg003,1921,450,10,2009,1844,524,355
UPMC_c002_v001_r001_reg012,333,454,5,425,192,540,351
UPMC_c005_v001_r001_reg037,110,1303,14,196,30,1367,1209
UPMC_c007_v001_r001_reg025,886,13,12,1001,706,105,3
UPMC_c001_v001_r001_reg001,1644,1784,6,1822,1569,1927,1682
UPMC_c005_v001_r001_reg055,2326,646,10,2397,2263,742,560
UPMC_c006_v001_r001_reg055,1448,588,2,1556,1336,684,464
UPMC_c007_v001_r001_reg043,1058,366,0,1146,964,440,271
UPMC_c007_v001_r001_reg042,536,1886,4,612,446,1946,1801
UPMC_c007_v001_r001_reg001,1741,1228,7,1799,1669,1291,1163
UPMC_c004_v001_r001_reg052,1167,1015,13,1276,1067,1087,909
UPMC_c007_v001_r001_reg002,2043,607,8,2132,1956,690,522
