region_id,centerX,centerY,cluster,maxX,minX,maxY,minY
UPMC_c005_v001_r001_reg035,739,898,9,805,671,964,841
UPMC_c007_v001_r001_reg026,714,1198,7,802,637,1274,1128
UPMC_c007_v001_r001_reg012,1468,824,3,1623,1368,939,726
UPMC_c007_v001_r001_reg058,1910,989,7,1986,1785,1076,886
UPMC_c004_v001_r001_reg044,2259,442,12,2343,2122,546,324
UPMC_c006_v001_r001_reg013,924,1431,5,976,876,1483,1363
UPMC_c003_v001_r001_reg030,1425,1310,1,1534,1292,1422,1195
UPMC_c007_v001_r001_reg025,1645,1793,1,1742,1523,1892,1696
UPMC_c006_v001_r001_reg028,2402,1262,3,2500,2310,1345,1172
UPMC_c004_v001_r001_reg001,378,1589,12,437,300,1678,1522
UPMC_c001_v001_r001_reg034,659,1892,8,820,594,1993,1797
UPMC_c002_v001_r001_reg001,881,437,2,980,808,516,348
UPMC_c006_v001_r001_reg061,1098,2810,8,1217,981,2914,2712
UPMC_c003_v001_r001_reg002,1413,1023,4,1548,1282,1155,933
UPMC_c004_v001_r001_reg047,2103,1140,11,2181,2037,1208,1093
UPMC_c006_v001_r001_reg050,433,666,9,511,360,786,598
UPMC_c001_v001_r001_reg002,1070,1166,0,1170,918,1304,1069
UPMC_c006_v001_r001_reg054,250,2741,11,318,199,2807,2672
UPMC_c001_v001_r001_reg022,484,408,8,552,409,492,331
UPMC_c007_v001_r001_reg004,407,879,0,516,250,1006,744
UPMC_c007_v001_r001_reg007,2497,756,5,2549,2440,822,700
UPMC_c005_v001_r001_reg014,73,676,6,249,6,854,522
UPMC_c006_v001_r001_reg030,2100,1654,6,2173,2030,1729,1579
UPMC_c005_v001_r001_reg026,1893,366,8,2069,1783,457,230
UPMC_c006_v001_r001_reg039,377,2258,11,457,305,2331,2185
UPMC_c006_v001_r001_reg023,1813,1804,11,1877,1741,1894,1735
UPMC_c007_v001_r001_reg033,669,1135,14,766,517,1262,1036
UPMC_c007_v001_r001_reg015,2671,890,1,2682,2563,1014,704
UPMC_c002_v001_r001_reg007,1728,310,13,1817,1611,397,248
UPMC_c002_v001_r001_reg027,1055,116,1,1153,953,183,6
UPMC_c004_v001_r001_reg043,2446,984,7,2527,2366,1072,873
UPMC_c005_v001_r001_reg064,2618,784,6,2679,2524,898,698
UPMC_c007_v001_r001_reg046,1177,59,2,1257,1099,119,4
UPMC_c005_v001_r001_reg008,509,148,1,600,433,245,64
UPMC_c007_v001_r001_reg001,1608,483,2,1670,1529,564,426
UPMC_c001_v001_r001_reg035,436,1106,3,510,355,1182,991
UPMC_c007_v001_r001_reg060,2631,1670,11,2684,2514,1784,1495
UPMC_c004_v001_r001_reg048,1466,315,14,1597,1334,412,224
UPMC_c002_v001_r001_reg001,1860,178,13,1938,1788,242,98
UPMC_c001_v001_r001_reg018,2224,29,8,2417,2108,130,3
UPMC_c007_v001_r001_reg046,1399,123,2,1485,1284,203,36
UPMC_c003_v001_r001_reg018,1812,1728,3,1891,1741,1793,1654
UPMC_c003_v001_r001_reg021,1674,861,10,1764,1577,951,743
UPMC_c007_v001_r001_reg007,2439,902,5,2503,2360,969,822
UPMC_c002_v001_r001_reg025,1125,1164,1,1192,984,1346,1038
UPMC_c004_v001_r001_reg016,1168,134,7,1229,1108,183,84
UPMC_c006_v001_r001_reg024,1637,1173,2,1690,1580,1224,1112
UPMC_c007_v001_r001_reg058,2350,1583,6,2449,2240,1703,1486
UPMC_c007_v001_r001_reg049,317,440,5,388,232,527,373
UPMC_c005_v001_r001_reg016,1622,834,14,1755,1550,900,730
UPMC_c004_v001_r001_reg011,1619,929,1,1719,1479,1051,828
UPMC_c004_v001_r001_reg003,2671,239,8,2684,2545,417,109
UPMC_c006_v001_r001_reg047,2033,1224,1,2133,1961,1296,1096
UPMC_c007_v001_r001_reg031,1349,479,12,1466,1167,614,366
UPMC_c004_v001_r001_reg012,1329,790,3,1492,1146,935,648
UPMC_c003_v001_r001_reg010,1184,575,6,1344,1045,717,418
UPMC_c001_v001_r001_reg021,1566,676,2,1664,1457,743,559
UPMC_c006_v001_r001_reg043,124,2313,0,217,6,2352,2184
UPMC_c004_v001_r001_reg024,2574,1051,12,2660,2480,1127,959
UPMC_c003_v001_r001_reg015,2402,1140,8,2475,2318,1238,1010
UPMC_c003_v001_r001_reg002,1467,309,10,1571,1307,447,195
UPMC_c007_v001_r001_reg027,1227,1473,12,1306,1123,1548,1340
UPMC_c007_v001_r001_reg026,1191,1137,1,1255,1099,1204,1049
UPMC_c005_v001_r001_reg023,1744,730,1,1851,1665,835,667
UPMC_c007_v001_r001_reg057,906,936,11,1019,805,1040,826
UPMC_c006_v001_r001_reg064,952,649,6,1102,857,753,522
UPMC_c007_v001_r001_reg041,1586,1591,11,1686,1479,1696,1471
UPMC_c005_v001_r001_reg037,99,858,4,196,17,957,728
UPMC_c007_v001_r001_reg035,47,830,2,149,4,1016,666
UPMC_c007_v001_r001_reg012,2641,1699,12,2684,2575,1781,1514
UPMC_c001_v001_r001_reg019,1266,1244,14,1444,1099,1419,1144
UPMC_c005_v001_r001_reg002,1208,805,11,1271,1133,877,734
UPMC_c006_v001_r001_reg064,1106,196,3,1175,916,292,99
UPMC_c007_v001_r001_reg010,2642,1200,0,2684,2547,1337,1067
UPMC_c006_v001_r001_reg027,1765,2289,2,1830,1693,2365,2222
UPMC_c005_v001_r001_reg009,200,1682,9,296,131,1781,1609
UPMC_c002_v001_r001_reg018,1298,951,0,1366,1228,1068,869
UPMC_c001_v001_r001_reg030,1188,1750,3,1265,1109,1847,1666
UPMC_c007_v001_r001_reg055,2412,664,9,2486,2345,740,593
UPMC_c004_v001_r001_reg013,1077,740,4,1154,938,834,640
UPMC_c004_v001_r001_reg025,2000,1746,1,2075,1916,1818,1647
UPMC_c002_v001_r001_reg021,1315,1956,12,1407,1174,2011,1863
UPMC_c005_v001_r001_reg006,1912,1339,6,1978,1855,1391,1268
UPMC_c001_v001_r001_reg007,2474,1841,8,2544,2370,1924,1757
UPMC_c005_v001_r001_reg054,1997,350,9,2069,1943,402,294
UPMC_c007_v001_r001_reg009,1596,1540,6,1737,1514,1655,1464
UPMC_c001_v001_r001_reg031,1466,812,14,1565,1384,939,732
UPMC_c002_v001_r001_reg023,360,217,9,430,281,295,137
UPMC_c006_v001_r001_reg028,2123,1162,3,2225,2018,1282,1052
UPMC_c004_v001_r001_reg022,1551,1872,8,1614,1478,1955,1767
UPMC_c007_v001_r001_reg052,2152,1886,3,2231,2087,1972,1810
UPMC_c001_v001_r001_reg010,2452,1000,3,2610,2359,1129,919
UPMC_c005_v001_r001_reg036,2241,92,7,2316,2173,170,37
UPMC_c001_v001_r001_reg017,2612,1394,5,2682,2521,1577,1299
UPMC_c007_v001_r001_reg019,125,744,6,218,28,863,605
UPMC_c005_v001_r001_reg035,1149,1025,3,1211,1074,1110,958
UPMC_c001_v001_r001_reg007,909,1493,8,975,800,1577,1380
UPMC_c006_v001_r001_reg014,650,2142,9,740,580,2228,2090
UPMC_c006_v001_r001_reg037,757,862,5,823,692,921,776
UPMC_c006_v001_r001_reg031,1335,241,12,1390,1268,301,163
UPMC_c002_v001_r001_reg006,1807,1482,6,1891,1756,1535,1395
UPMC_c005_v001_r001_reg004,261,1088,11,325,201,1158,1024
UPMC_c007_v001_r001_reg001,1579,669,9,1646,1512,734,611
UPMC_c006_v001_r001_reg024,573,616,5,646,504,678,558
UPMC_c001_v001_r001_reg034,1009,793,8,1137,905,940,615
UPMC_c004_v001_r001_reg027,1635,134,7,1709,1552,201,72
UPMC_c002_v001_r001_reg001,2162,1946,13,2301,2078,2011,1871
UPMC_c003_v001_r001_reg027,2323,863,14,2430,2226,975,777
UPMC_c004_v001_r001_reg013,234,1703,4,364,126,1817,1623
UPMC_c006_v001_r001_reg049,1671,2654,1,1786,1577,2756,2572
UPMC_c004_v001_r001_reg047,1562,647,11,1615,1493,724,568
UPMC_c003_v001_r001_reg007,2216,613,12,2305,2110,696,543
UPMC_c002_v001_r001_reg002,304,807,1,455,182,940,700
UPMC_c007_v001_r001_reg019,60,940,8,154,3,1087,861
UPMC_c007_v001_r001_reg057,1106,153,9,1225,1009,242,48
UPMC_c001_v001_r001_reg020,2316,370,8,2394,2207,497,282
UPMC_c004_v001_r001_reg025,738,1261,1,822,657,1328,1168
UPMC_c003_v001_r001_reg008,47,502,6,117,4,630,348
UPMC_c005_v001_r001_reg058,1717,291,11,1785,1621,387,209
UPMC_c007_v001_r001_reg040,222,352,3,418,63,487,194
UPMC_c002_v001_r001_reg019,806,758,9,869,734,820,691
UPMC_c005_v001_r001_reg037,1336,1372,14,1407,1242,1446,1292
UPMC_c001_v001_r001_reg040,992,1037,13,1137,799,1213,870
UPMC_c003_v001_r001_reg011,1011,1576,6,1115,940,1709,1513
UPMC_c001_v001_r001_reg023,851,123,14,981,713,215,29
UPMC_c002_v001_r001_reg022,1622,417,3,1700,1522,494,354
UPMC_c006_v001_r001_reg027,1295,1007,3,1396,1213,1102,937
UPMC_c007_v001_r001_reg029,12,1705,12,163,8,1881,1512
UPMC_c003_v001_r001_reg013,94,765,1,184,7,893,696
UPMC_c006_v001_r001_reg014,1723,2082,0,1886,1556,2208,1935
UPMC_c004_v001_r001_reg037,1001,1784,13,1106,908,1875,1655
UPMC_c003_v001_r001_reg021,2208,594,5,2288,2077,650,489
UPMC_c005_v001_r001_reg036,105,1548,2,156,7,1636,1475
UPMC_c003_v001_r001_reg018,1420,527,6,1572,1353,595,443
UPMC_c003_v001_r001_reg023,72,1578,1,168,5,1733,1489
UPMC_c006_v001_r001_reg021,1539,128,12,1712,1357,186,92
UPMC_c002_v001_r001_reg009,1641,1905,4,1718,1505,2011,1749
UPMC_c006_v001_r001_reg048,735,1004,11,812,678,1060,949
UPMC_c001_v001_r001_reg006,850,1917,8,1014,716,2012,1824
UPMC_c006_v001_r001_reg017,710,1775,11,781,640,1843,1708
UPMC_c005_v001_r001_reg018,1034,1399,2,1179,1000,1495,1210
UPMC_c001_v001_r001_reg038,1527,584,14,1630,1436,730,472
UPMC_c007_v001_r001_reg042,953,631,3,1077,868,709,542
UPMC_c006_v001_r001_reg019,39,1378,9,103,5,1443,1315
UPMC_c004_v001_r001_reg032,2650,1786,1,2682,2515,1875,1590
UPMC_c002_v001_r001_reg019,882,1897,1,1012,724,1992,1727
UPMC_c005_v001_r001_reg005,2476,1074,5,2532,2407,1142,1016
UPMC_c002_v001_r001_reg035,1205,432,1,1338,1100,514,327
UPMC_c007_v001_r001_reg019,1455,1940,1,1563,1283,2011,1843
UPMC_c006_v001_r001_reg030,564,2372,4,655,466,2491,2288
UPMC_c004_v001_r001_reg029,1536,309,6,1619,1411,419,158
UPMC_c002_v001_r001_reg014,2373,436,4,2437,2238,562,352
UPMC_c007_v001_r001_reg024,2610,911,3,2681,2528,1005,789
UPMC_c004_v001_r001_reg061,912,842,7,993,837,910,765
UPMC_c007_v001_r001_reg002,2184,1054,1,2328,2027,1167,940
UPMC_c004_v001_r001_reg037,1250,494,1,1363,1180,604,354
UPMC_c007_v001_r001_reg062,2535,1064,8,2680,2379,1195,866
UPMC_c007_v001_r001_reg049,1961,835,2,2063,1842,935,727
UPMC_c005_v001_r001_reg027,1716,1102,1,1810,1589,1212,976
UPMC_c005_v001_r001_reg018,1771,1430,1,1948,1634,1598,1250
UPMC_c002_v001_r001_reg021,1468,1360,5,1530,1410,1451,1295
UPMC_c007_v001_r001_reg004,1485,191,4,1659,1375,329,25
UPMC_c005_v001_r001_reg004,2498,241,7,2548,2416,317,172
UPMC_c002_v001_r001_reg009,1253,161,14,1433,1100,310,108
UPMC_c002_v001_r001_reg014,228,360,6,314,155,432,265
UPMC_c006_v001_r001_reg019,1318,2433,2,1371,1267,2492,2381
UPMC_c003_v001_r001_reg023,2403,110,1,2524,2248,261,7
UPMC_c004_v001_r001_reg013,1220,1220,8,1335,1095,1310,1100
UPMC_c001_v001_r001_reg022,1127,946,8,1207,1046,1021,867
UPMC_c007_v001_r001_reg061,469,1243,4,627,304,1417,1099
UPMC_c006_v001_r001_reg014,709,1946,9,783,639,1999,1893
UPMC_c006_v001_r001_reg035,1988,1396,7,2109,1899,1493,1294
UPMC_c001_v001_r001_reg027,1515,1489,2,1687,1422,1572,1356
UPMC_c006_v001_r001_reg048,1954,113,3,2114,1814,193,48
UPMC_c006_v001_r001_reg032,1768,1934,2,1837,1704,2027,1854
UPMC_c003_v001_r001_reg021,709,1990,1,859,594,2011,1880
UPMC_c005_v001_r001_reg050,689,36,2,759,551,94,3
UPMC_c002_v001_r001_reg009,1873,1925,8,2035,1717,2011,1740
UPMC_c003_v001_r001_reg025,2180,1675,14,2369,2026,1821,1509
UPMC_c004_v001_r001_reg020,1121,1002,5,1198,1064,1059,942
UPMC_c006_v001_r001_reg016,1394,1342,2,1460,1326,1423,1270
UPMC_c002_v001_r001_reg034,1398,2006,1,1535,1263,2006,1902
UPMC_c006_v001_r001_reg033,1603,1655,7,1685,1519,1753,1598
UPMC_c001_v001_r001_reg037,1280,321,14,1364,1143,437,231
UPMC_c006_v001_r001_reg033,2217,2068,9,2272,2167,2124,2010
UPMC_c002_v001_r001_reg009,347,45,9,465,253,102,6
UPMC_c007_v001_r001_reg005,1515,756,10,1578,1430,814,692
UPMC_c006_v001_r001_reg060,74,795,7,158,6,855,720
UPMC_c005_v001_r001_reg058,1966,687,12,2046,1858,774,579
UPMC_c006_v001_r001_reg021,322,1112,7,386,262,1181,1039
UPMC_c004_v001_r001_reg001,1486,614,7,1551,1419,675,541
UPMC_c005_v001_r001_reg053,1306,266,1,1357,1248,315,211
UPMC_c001_v001_r001_reg041,451,1699,12,548,343,1819,1605
UPMC_c002_v001_r001_reg035,910,410,6,1004,831,467,337
UPMC_c004_v001_r001_reg043,1648,1915,7,1781,1540,1998,1808
UPMC_c006_v001_r001_reg054,606,2764,12,663,541,2833,2707
UPMC_c003_v001_r001_reg034,367,1713,8,463,234,1833,1623
UPMC_c002_v001_r001_reg011,1552,153,14,1645,1475,279,61
UPMC_c003_v001_r001_reg011,981,511,1,1060,921,575,423
UPMC_c006_v001_r001_reg038,634,1158,9,698,569,1228,1080
UPMC_c006_v001_r001_reg042,1616,1700,4,1811,1461,1864,1513
UPMC_c005_v001_r001_reg006,1134,1622,6,1220,1048,1695,1547
UPMC_c001_v001_r001_reg020,1789,1179,0,1917,1700,1302,1047
UPMC_c006_v001_r001_reg035,1035,1044,1,1109,966,1110,979
UPMC_c001_v001_r001_reg005,770,561,9,881,684,649,487
UPMC_c003_v001_r001_reg010,1174,366,14,1295,1005,519,212
UPMC_c002_v001_r001_reg019,1177,33,13,1366,987,158,5
UPMC_c002_v001_r001_reg010,1890,1606,14,1997,1768,1737,1494
UPMC_c007_v001_r001_reg015,1442,987,1,1604,1326,1183,825
UPMC_c003_v001_r001_reg006,2482,1592,6,2595,2327,1716,1455
UPMC_c002_v001_r001_reg019,856,975,9,937,758,1057,885
UPMC_c001_v001_r001_reg004,1674,1310,14,1772,1565,1429,1197
UPMC_c007_v001_r001_reg061,472,1129,4,627,304,1306,1019
UPMC_c003_v001_r001_reg011,1984,427,0,2093,1910,517,314
UPMC_c007_v001_r001_reg008,1049,728,2,1141,970,812,627
UPMC_c005_v001_r001_reg056,2263,491,5,2358,2157,588,400
UPMC_c005_v001_r001_reg018,1516,900,2,1593,1434,976,817
UPMC_c005_v001_r001_reg012,2335,453,7,2405,2267,526,390
UPMC_c007_v001_r001_reg049,2675,1736,1,2681,2574,1860,1580
UPMC_c004_v001_r001_reg047,450,29,3,574,381,100,4
UPMC_c005_v001_r001_reg009,2588,467,6,2681,2527,640,362
UPMC_c005_v001_r001_reg057,444,1532,12,562,339,1648,1427
UPMC_c001_v001_r001_reg039,1135,1947,5,1273,1003,2008,1822
UPMC_c003_v001_r001_reg025,329,1500,0,412,259,1596,1391
UPMC_c006_v001_r001_reg044,454,2704,2,610,327,2810,2604
UPMC_c001_v001_r001_reg015,357,1726,10,474,275,1872,1612
UPMC_c002_v001_r001_reg032,2184,1457,14,2335,2031,1614,1312
UPMC_c003_v001_r001_reg030,1252,1899,3,1386,1132,1995,1713
UPMC_c003_v001_r001_reg004,2481,398,2,2577,2371,527,283
UPMC_c002_v001_r001_reg010,1209,604,14,1320,1105,691,484
UPMC_c003_v001_r001_reg017,2443,479,12,2569,2286,622,367
UPMC_c007_v001_r001_reg002,830,980,6,941,733,1101,889
UPMC_c004_v001_r001_reg025,2663,792,10,2685,2591,984,610
UPMC_c007_v001_r001_reg042,1520,495,3,1601,1387,579,399
UPMC_c005_v001_r001_reg007,2101,742,5,2158,2046,796,672
UPMC_c001_v001_r001_reg008,285,1107,1,354,166,1217,1016
UPMC_c005_v001_r001_reg007,1003,414,9,1058,944,477,351
UPMC_c006_v001_r001_reg061,2656,757,14,2680,2530,921,595
UPMC_c004_v001_r001_reg032,904,1075,5,958,844,1139,1005
UPMC_c004_v001_r001_reg025,1632,740,0,1750,1521,853,609
UPMC_c002_v001_r001_reg023,202,270,9,302,101,364,186
UPMC_c004_v001_r001_reg035,413,300,2,470,360,355,229
UPMC_c007_v001_r001_reg013,1380,1464,12,1448,1310,1522,1396
UPMC_c006_v001_r001_reg022,1716,2919,1,1795,1633,2992,2851
UPMC_c006_v001_r001_reg051,1581,1152,13,1666,1446,1310,1034
UPMC_c006_v001_r001_reg023,2553,1381,13,2636,2480,1434,1311
UPMC_c005_v001_r001_reg050,1723,179,7,1774,1676,247,121
UPMC_c002_v001_r001_reg006,1684,1010,6,1764,1603,1074,899
UPMC_c004_v001_r001_reg012,252,760,12,428,169,909,696
UPMC_c005_v001_r001_reg022,530,850,6,711,454,999,769
UPMC_c004_v001_r001_reg048,2299,136,1,2370,2237,215,52
UPMC_c004_v001_r001_reg002,172,1783,1,354,16,1918,1605
UPMC_c007_v001_r001_reg043,153,2003,6,335,56,2012,1862
UPMC_c006_v001_r001_reg018,105,665,2,178,30,738,586
UPMC_c006_v001_r001_reg055,2498,1988,13,2589,2418,2050,1895
UPMC_c005_v001_r001_reg048,2539,1855,0,2676,2386,1983,1696
UPMC_c007_v001_r001_reg005,1388,804,10,1503,1231,932,716
UPMC_c002_v001_r001_reg035,457,624,12,639,286,789,445
UPMC_c003_v001_r001_reg020,207,558,7,273,142,633,492
UPMC_c007_v001_r001_reg027,1620,1200,9,1699,1545,1275,1130
UPMC_c004_v001_r001_reg002,1154,638,1,1276,1026,733,528
UPMC_c005_v001_r001_reg017,1311,1017,14,1454,1208,1089,879
UPMC_c001_v001_r001_reg009,2572,554,8,2661,2467,662,444
UPMC_c003_v001_r001_reg008,2474,1606,5,2542,2366,1681,1547
UPMC_c006_v001_r001_reg051,778,2486,13,903,669,2588,2401
UPMC_c006_v001_r001_reg032,472,1087,3,536,407,1166,1011
UPMC_c006_v001_r001_reg037,1842,1233,3,1919,1731,1308,1104
UPMC_c004_v001_r001_reg032,1811,241,12,1924,1756,355,167
UPMC_c001_v001_r001_reg012,1222,1048,14,1346,1142,1138,948
UPMC_c002_v001_r001_reg005,689,1656,9,760,632,1728,1569
UPMC_c006_v001_r001_reg032,764,171,8,842,715,253,114
UPMC_c003_v001_r001_reg013,246,1768,2,317,145,1864,1657
UPMC_c002_v001_r001_reg008,579,998,5,652,524,1052,939
UPMC_c004_v001_r001_reg035,1313,1425,7,1385,1247,1497,1369
UPMC_c001_v001_r001_reg032,757,338,8,847,670,429,254
UPMC_c005_v001_r001_reg018,1920,841,3,2047,1825,953,712
UPMC_c007_v001_r001_reg053,1761,1904,3,1850,1674,1986,1824
UPMC_c007_v001_r001_reg033,1743,260,10,1835,1658,324,107
UPMC_c006_v001_r001_reg023,795,2313,13,934,704,2432,2189
UPMC_c001_v001_r001_reg015,1554,869,8,1653,1465,963,761
UPMC_c002_v001_r001_reg013,2122,140,8,2199,2044,209,60
UPMC_c007_v001_r001_reg010,769,1631,0,940,646,1788,1474
UPMC_c004_v001_r001_reg052,1375,1017,4,1479,1276,1171,853
UPMC_c006_v001_r001_reg040,1404,757,9,1474,1331,823,686
UPMC_c002_v001_r001_reg003,410,325,14,562,296,446,219
UPMC_c001_v001_r001_reg008,1628,512,8,1723,1491,603,403
UPMC_c005_v001_r001_reg058,1350,1780,12,1461,1276,1857,1684
UPMC_c006_v001_r001_reg064,2454,1341,8,2519,2390,1422,1282
UPMC_c006_v001_r001_reg066,380,907,5,509,272,1014,798
UPMC_c003_v001_r001_reg002,684,1015,6,775,555,1158,908
UPMC_c005_v001_r001_reg045,851,1887,8,921,773,1962,1809
UPMC_c006_v001_r001_reg012,746,680,1,882,669,773,559
UPMC_c007_v001_r001_reg015,1900,1014,1,2073,1776,1175,866
UPMC_c002_v001_r001_reg002,1445,239,14,1578,1264,388,76
UPMC_c001_v001_r001_reg020,381,1448,1,511,277,1558,1322
UPMC_c002_v001_r001_reg032,2177,158,1,2323,2028,267,20
UPMC_c004_v001_r001_reg037,259,27,4,458,148,197,5
UPMC_c005_v001_r001_reg026,1519,1079,14,1688,1361,1258,956
UPMC_c007_v001_r001_reg063,1732,1361,13,1821,1656,1442,1259
UPMC_c007_v001_r001_reg042,2635,722,6,2683,2565,880,638
UPMC_c007_v001_r001_reg027,438,1583,11,497,380,1639,1495
UPMC_c005_v001_r001_reg053,92,965,14,156,25,1048,906
UPMC_c005_v001_r001_reg012,2096,982,9,2167,2015,1097,900
UPMC_c004_v001_r001_reg044,1105,1519,9,1171,1037,1575,1467
UPMC_c005_v001_r001_reg009,166,1441,1,258,59,1535,1360
UPMC_c006_v001_r001_reg058,2237,683,8,2376,2090,809,576
UPMC_c001_v001_r001_reg039,77,1341,14,265,5,1499,1178
UPMC_c007_v001_r001_reg009,2265,1341,1,2365,2177,1406,1230
UPMC_c002_v001_r001_reg027,1194,1582,14,1311,1122,1649,1490
UPMC_c005_v001_r001_reg019,403,1552,5,450,342,1605,1473
UPMC_c006_v001_r001_reg064,2297,2437,2,2358,2235,2505,2359
UPMC_c007_v001_r001_reg047,310,677,12,388,210,780,587
UPMC_c002_v001_r001_reg030,913,945,14,1043,777,1078,824
UPMC_c006_v001_r001_reg041,2164,30,8,2238,1972,213,4
UPMC_c002_v001_r001_reg032,1337,1122,9,1450,1249,1215,1042
UPMC_c001_v001_r001_reg018,2311,1544,6,2423,2236,1630,1445
UPMC_c007_v001_r001_reg005,1116,1334,4,1229,1116,1526,1154
UPMC_c004_v001_r001_reg029,866,557,6,1015,754,712,490
UPMC_c005_v001_r001_reg027,2540,525,9,2612,2442,602,452
UPMC_c002_v001_r001_reg018,1194,1609,4,1351,1023,1795,1478
UPMC_c001_v001_r001_reg017,791,816,9,871,727,887,762
UPMC_c006_v001_r001_reg033,2165,911,3,2238,2096,999,846
UPMC_c003_v001_r001_reg005,2273,908,3,2370,2181,985,815
UPMC_c005_v001_r001_reg024,2597,1860,8,2683,2470,2010,1693
UPMC_c006_v001_r001_reg062,2458,1835,1,2553,2324,1989,1749
UPMC_c006_v001_r001_reg026,1969,419,8,2020,1914,477,366
UPMC_c005_v001_r001_reg009,1938,1576,2,2017,1855,1654,1496
UPMC_c007_v001_r001_reg029,701,663,7,817,607,769,567
UPMC_c004_v001_r001_reg032,1386,911,12,1460,1321,995,846
UPMC_c005_v001_r001_reg048,964,94,14,1056,849,190,7
UPMC_c001_v001_r001_reg016,134,1968,1,255,11,2011,1836
UPMC_c006_v001_r001_reg026,1888,1226,4,1943,1831,1295,1170
UPMC_c001_v001_r001_reg040,1763,1668,14,1945,1660,1783,1550
UPMC_c004_v001_r001_reg052,1148,369,0,1259,998,489,257
UPMC_c005_v001_r001_reg048,206,1701,8,307,101,1814,1589
UPMC_c007_v001_r001_reg003,1586,1579,6,1746,1421,1752,1429
UPMC_c001_v001_r001_reg019,1986,1098,0,2136,1840,1235,973
UPMC_c004_v001_r001_reg012,1316,547,12,1494,1145,648,369
UPMC_c005_v001_r001_reg015,2645,1395,1,2683,2539,1535,1258
UPMC_c006_v001_r001_reg020,104,984,9,157,50,1049,912
UPMC_c007_v001_r001_reg056,2603,1627,8,2680,2451,1724,1478
UPMC_c006_v001_r001_reg055,2316,2663,2,2399,2239,2758,2584
UPMC_c007_v001_r001_reg037,1114,1932,9,1198,1029,2008,1862
UPMC_c002_v001_r001_reg027,2191,1251,4,2313,2090,1373,1131
UPMC_c001_v001_r001_reg029,1971,477,14,2083,1843,638,374
UPMC_c001_v001_r001_reg032,478,1575,8,544,413,1630,1507
UPMC_c007_v001_r001_reg024,788,1428,13,874,715,1494,1350
UPMC_c001_v001_r001_reg039,2314,1702,1,2495,2158,1860,1508
UPMC_c004_v001_r001_reg035,1251,30,2,1311,1167,102,2
UPMC_c007_v001_r001_reg041,955,294,11,1071,850,375,207
UPMC_c001_v001_r001_reg038,573,469,1,738,459,559,319
UPMC_c007_v001_r001_reg061,405,1232,4,548,268,1402,1094
UPMC_c002_v001_r001_reg035,853,445,8,927,788,503,388
UPMC_c006_v001_r001_reg043,1682,433,8,1806,1568,545,322
UPMC_c001_v001_r001_reg017,504,490,9,600,446,553,425
UPMC_c003_v001_r001_reg011,2499,1087,8,2631,2369,1197,944
UPMC_c005_v001_r001_reg026,1916,1120,3,2084,1755,1296,977
UPMC_c005_v001_r001_reg047,1708,1093,1,1795,1639,1189,1017
UPMC_c004_v001_r001_reg015,663,1933,5,729,605,2010,1876
UPMC_c004_v001_r001_reg062,2184,1750,1,2315,2100,1893,1610
UPMC_c002_v001_r001_reg022,2024,1728,6,2096,1922,1839,1643
UPMC_c002_v001_r001_reg009,1546,1795,8,1647,1445,1891,1672
UPMC_c003_v001_r001_reg022,715,347,13,810,629,443,254
UPMC_c006_v001_r001_reg043,1471,195,9,1555,1396,256,130
UPMC_c004_v001_r001_reg062,900,232,1,1046,806,370,99
UPMC_c003_v001_r001_reg010,626,1213,8,733,475,1338,1041
UPMC_c006_v001_r001_reg021,457,833,9,504,399,911,766
UPMC_c006_v001_r001_reg012,1570,2689,9,1650,1496,2786,2614
UPMC_c006_v001_r001_reg062,1298,2442,1,1375,1190,2511,2326
UPMC_c007_v001_r001_reg063,1001,1905,3,1156,920,2011,1792
UPMC_c006_v001_r001_reg063,1091,729,1,1223,986,814,562
UPMC_c005_v001_r001_reg051,2001,404,5,2113,1925,487,343
UPMC_c007_v001_r001_reg043,1306,472,6,1372,1230,553,391
UPMC_c003_v001_r001_reg021,368,894,14,451,232,995,770
UPMC_c006_v001_r001_reg032,1869,1177,1,1949,1798,1275,1122
UPMC_c007_v001_r001_reg005,1123,763,4,1256,1091,924,573
UPMC_c007_v001_r001_reg038,2097,1819,2,2218,1990,1928,1752
UPMC_c006_v001_r001_reg048,2385,601,9,2503,2295,722,533
UPMC_c003_v001_r001_reg034,1703,1056,6,1773,1627,1124,917
UPMC_c007_v001_r001_reg053,545,344,2,642,450,445,255
UPMC_c005_v001_r001_reg027,2642,1195,9,2685,2574,1350,1114
UPMC_c002_v001_r001_reg009,28,167,14,222,6,348,6
UPMC_c006_v001_r001_reg043,821,859,11,883,749,920,796
UPMC_c002_v001_r001_reg032,288,981,7,382,180,1063,860
UPMC_c006_v001_r001_reg028,1175,1522,6,1257,1089,1606,1441
UPMC_c002_v001_r001_reg019,577,1224,9,662,520,1288,1153
UPMC_c002_v001_r001_reg011,1782,1114,8,1892,1641,1227,1029
UPMC_c007_v001_r001_reg021,1299,1035,9,1361,1203,1147,967
UPMC_c003_v001_r001_reg011,2678,715,0,2685,2532,904,540
UPMC_c004_v001_r001_reg003,528,670,3,583,473,755,598
UPMC_c007_v001_r001_reg046,650,976,13,767,581,1156,975
UPMC_c007_v001_r001_reg060,1796,1364,1,1902,1695,1470,1239
UPMC_c006_v001_r001_reg029,1926,540,9,2028,1847,605,444
