region_id,centerX,centerY,cluster,maxX,minX,maxY,minY
UPMC_c005_v001_r001_reg024,2628,295,0,2682,2469,424,218
UPMC_c003_v001_r001_reg025,111,891,12,200,28,974,817
UPMC_c001_v001_r001_reg007,1199,1564,5,1318,1094,1666,1475
UPMC_c002_v001_r001_reg003,1203,1779,5,1287,1071,1879,1681
UPMC_c003_v001_r001_reg005,601,183,9,689,538,253,110
UPMC_c002_v001_r001_reg003,575,1549,6,677,452,1634,1431
UPMC_c002_v001_r001_reg035,1427,369,6,1524,1257,522,290
UPMC_c007_v001_r001_reg010,1478,1508,0,1649,1383,1694,1353
UPMC_c005_v001_r001_reg020,2629,796,7,2683,2457,989,636
UPMC_c002_v001_r001_reg008,1083,1327,1,1154,1026,1388,1273
UPMC_c003_v001_r001_reg015,700,172,7,813,556,256,56
UPMC_c004_v001_r001_reg057,2619,554,3,2682,2427,688,386
UPMC_c001_v001_r001_reg027,689,554,6,836,555,730,412
UPMC_c007_v001_r001_reg025,227,749,11,343,133,830,657
UPMC_c004_v001_r001_reg001,941,725,9,1006,867,786,635
UPMC_c001_v001_r001_reg023,2210,637,12,2326,2097,802,525
UPMC_c005_v001_r001_reg051,1654,294,1,1730,1585,409,217
UPMC_c001_v001_r001_reg001,1450,611,5,1625,1287,732,417
UPMC_c003_v001_r001_reg005,1237,1997,5,1401,1055,2012,1903
UPMC_c006_v001_r001_reg027,2325,1250,10,2398,2239,1338,1155
UPMC_c007_v001_r001_reg042,1368,987,9,1450,1286,1067,907
UPMC_c007_v001_r001_reg014,1516,1248,2,1594,1435,1307,1188
UPMC_c001_v001_r001_reg023,45,1213,12,141,6,1382,1031
UPMC_c004_v001_r001_reg027,1535,1909,10,1582,1471,1965,1843
UPMC_c006_v001_r001_reg060,1791,2537,9,1855,1710,2604,2460
UPMC_c005_v001_r001_reg005,1220,741,1,1279,1172,795,686
UPMC_c001_v001_r001_reg032,469,677,6,579,369,758,595
UPMC_c006_v001_r001_reg043,73,559,9,136,24,626,494
UPMC_c004_v001_r001_reg047,998,439,9,1059,941,505,339
UPMC_c007_v001_r001_reg018,2163,157,10,2231,2117,208,73
UPMC_c003_v001_r001_reg006,1406,1594,11,1486,1318,1730,1512
UPMC_c005_v001_r001_reg027,1204,1943,8,1337,1088,2012,1834
UPMC_c003_v001_r001_reg004,1501,1510,5,1574,1370,1629,1414
UPMC_c006_v001_r001_reg029,840,819,3,904,779,913,742
UPMC_c005_v001_r001_reg005,1120,1798,1,1172,1067,1846,1745
UPMC_c006_v001_r001_reg021,717,526,10,775,657,594,458
UPMC_c006_v001_r001_reg020,2165,2463,13,2246,2105,2531,2388
UPMC_c003_v001_r001_reg025,822,186,12,904,731,277,88
UPMC_c001_v001_r001_reg014,2187,1538,13,2271,2125,1615,1479
UPMC_c003_v001_r001_reg002,2224,233,3,2304,2158,307,155
UPMC_c001_v001_r001_reg023,2205,58,3,2323,2105,211,8
UPMC_c006_v001_r001_reg063,1687,2480,13,1766,1538,2590,2350
UPMC_c004_v001_r001_reg020,1156,302,8,1230,1092,392,243
UPMC_c006_v001_r001_reg049,2036,1637,11,2188,1931,1775,1540
UPMC_c004_v001_r001_reg027,2290,1624,1,2342,2222,1678,1566
UPMC_c005_v001_r001_reg010,2067,628,7,2151,1969,712,551
UPMC_c004_v001_r001_reg048,657,1249,12,776,561,1324,1112
UPMC_c007_v001_r001_reg026,2232,1569,0,2329,2074,1719,1478
UPMC_c001_v001_r001_reg032,2057,1130,4,2150,1980,1198,1048
UPMC_c006_v001_r001_reg054,2287,1092,10,2348,2199,1168,1038
UPMC_c002_v001_r001_reg015,2465,1289,10,2560,2393,1395,1177
UPMC_c005_v001_r001_reg007,2189,807,10,2241,2136,873,751
UPMC_c007_v001_r001_reg032,535,1142,8,611,447,1220,1051
UPMC_c005_v001_r001_reg060,722,1370,9,883,597,1520,1237
UPMC_c006_v001_r001_reg056,2441,1822,13,2519,2317,1933,1740
UPMC_c007_v001_r001_reg003,1687,1509,0,1817,1562,1608,1391
UPMC_c005_v001_r001_reg026,1974,1384,7,2125,1799,1490,1246
UPMC_c005_v001_r001_reg047,1204,622,3,1288,1111,734,524
UPMC_c002_v001_r001_reg010,554,1450,5,740,465,1541,1310
UPMC_c004_v001_r001_reg002,1329,1463,7,1430,1252,1575,1392
UPMC_c001_v001_r001_reg023,114,1948,12,286,28,2002,1828
UPMC_c001_v001_r001_reg041,566,11,5,728,368,116,6
UPMC_c005_v001_r001_reg049,1846,1923,10,1915,1752,2011,1821
UPMC_c002_v001_r001_reg032,1337,523,12,1409,1242,598,435
UPMC_c002_v001_r001_reg034,879,322,11,973,816,385,234
UPMC_c007_v001_r001_reg061,550,730,5,694,409,880,584
UPMC_c005_v001_r001_reg027,1330,661,13,1457,1255,753,545
UPMC_c006_v001_r001_reg019,1967,2850,10,2018,1907,2898,2782
UPMC_c004_v001_r001_reg020,2521,1459,1,2580,2460,1521,1393
UPMC_c004_v001_r001_reg015,711,615,2,814,622,707,525
UPMC_c005_v001_r001_reg008,281,344,4,365,174,429,256
UPMC_c006_v001_r001_reg027,1153,2834,8,1318,1025,3016,2765
UPMC_c005_v001_r001_reg059,1023,6,13,1194,824,104,5
UPMC_c006_v001_r001_reg042,2090,2588,7,2182,2011,2717,2524
UPMC_c004_v001_r001_reg002,256,1366,5,384,146,1497,1234
UPMC_c003_v001_r001_reg030,2276,1304,6,2430,2181,1475,1209
UPMC_c002_v001_r001_reg032,2249,1261,5,2407,2160,1376,1122
UPMC_c007_v001_r001_reg034,1084,1147,5,1163,941,1260,1075
UPMC_c001_v001_r001_reg022,110,598,12,219,6,700,505
UPMC_c006_v001_r001_reg054,2417,1544,1,2487,2349,1597,1476
UPMC_c003_v001_r001_reg005,16,770,9,87,3,961,687
UPMC_c007_v001_r001_reg063,2338,1418,4,2422,2268,1542,1325
UPMC_c007_v001_r001_reg051,1481,1529,1,1555,1410,1617,1470
UPMC_c001_v001_r001_reg034,2360,479,3,2456,2222,585,389
UPMC_c002_v001_r001_reg032,2419,961,14,2497,2347,1047,872
UPMC_c007_v001_r001_reg003,2018,758,0,2189,1887,848,672
UPMC_c007_v001_r001_reg055,880,841,9,960,799,907,768
UPMC_c001_v001_r001_reg015,1208,1372,1,1293,1130,1449,1259
UPMC_c001_v001_r001_reg010,2090,23,13,2258,1918,163,4
UPMC_c002_v001_r001_reg003,1909,1080,12,2084,1792,1184,933
UPMC_c004_v001_r001_reg013,1316,807,10,1411,1229,871,739
UPMC_c002_v001_r001_reg032,389,1575,9,508,276,1734,1436
UPMC_c002_v001_r001_reg002,1511,661,11,1666,1372,805,525
UPMC_c001_v001_r001_reg006,1163,1184,7,1225,1087,1266,1079
UPMC_c003_v001_r001_reg020,316,1488,4,424,219,1596,1389
UPMC_c004_v001_r001_reg013,4,1739,3,78,3,1851,1554
UPMC_c005_v001_r001_reg033,1312,275,9,1394,1216,340,175
UPMC_c002_v001_r001_reg005,125,636,4,218,12,765,463
UPMC_c004_v001_r001_reg043,1795,22,10,1944,1598,101,5
UPMC_c002_v001_r001_reg003,1788,316,5,1908,1694,426,235
UPMC_c004_v001_r001_reg032,174,1373,10,224,82,1459,1309
UPMC_c005_v001_r001_reg007,2523,655,3,2624,2448,758,574
UPMC_c004_v001_r001_reg004,1951,466,1,2025,1882,510,410
UPMC_c001_v001_r001_reg014,1694,1724,3,1742,1608,1790,1656
UPMC_c006_v001_r001_reg020,871,1727,3,933,817,1802,1673
UPMC_c005_v001_r001_reg010,2418,745,7,2504,2330,841,664
UPMC_c005_v001_r001_reg053,9,1877,10,75,4,2007,1692
UPMC_c005_v001_r001_reg026,750,771,7,920,622,908,689
UPMC_c003_v001_r001_reg029,2333,560,10,2397,2257,638,500
UPMC_c001_v001_r001_reg001,824,1676,13,930,728,1767,1590
UPMC_c006_v001_r001_reg013,1940,2969,0,2039,1801,3019,2873
UPMC_c006_v001_r001_reg037,1138,1243,10,1191,1060,1321,1161
UPMC_c004_v001_r001_reg020,668,1485,3,729,606,1552,1416
UPMC_c007_v001_r001_reg054,912,1511,0,990,834,1572,1450
UPMC_c006_v001_r001_reg020,1327,1442,0,1390,1255,1503,1389
UPMC_c004_v001_r001_reg027,1058,815,10,1111,1001,876,743
UPMC_c006_v001_r001_reg038,288,822,3,375,215,932,729
UPMC_c005_v001_r001_reg058,1301,91,2,1371,1220,173,5
UPMC_c007_v001_r001_reg060,1410,1024,10,1537,1317,1134,902
UPMC_c007_v001_r001_reg058,2654,1352,2,2683,2562,1451,1168
UPMC_c002_v001_r001_reg019,1143,762,7,1228,1066,836,687
UPMC_c004_v001_r001_reg021,2679,423,0,2684,2580,600,263
UPMC_c002_v001_r001_reg005,551,123,11,730,414,263,19
UPMC_c007_v001_r001_reg061,265,991,12,347,155,1074,896
UPMC_c002_v001_r001_reg029,643,1657,0,733,557,1735,1548
UPMC_c007_v001_r001_reg060,317,114,8,415,241,223,31
UPMC_c007_v001_r001_reg021,1715,690,1,1790,1619,745,598
UPMC_c002_v001_r001_reg006,1369,1012,0,1445,1293,1099,925
UPMC_c005_v001_r001_reg010,150,1113,10,270,70,1183,1040
UPMC_c006_v001_r001_reg038,1917,2891,10,1987,1838,2978,2813
UPMC_c003_v001_r001_reg007,1725,186,3,1791,1665,263,99
UPMC_c005_v001_r001_reg006,2044,1729,9,2101,1988,1794,1671
UPMC_c004_v001_r001_reg029,1135,392,2,1223,957,547,308
UPMC_c005_v001_r001_reg013,224,730,0,335,162,811,605
UPMC_c007_v001_r001_reg026,716,47,11,885,586,141,4
UPMC_c007_v001_r001_reg009,118,1662,0,211,48,1734,1588
UPMC_c003_v001_r001_reg005,1463,1485,3,1525,1385,1553,1393
UPMC_c006_v001_r001_reg042,1733,2414,2,1809,1656,2505,2333
UPMC_c007_v001_r001_reg060,2245,783,13,2362,2136,942,680
UPMC_c001_v001_r001_reg031,738,1319,0,831,620,1426,1227
UPMC_c006_v001_r001_reg028,1341,2724,9,1409,1276,2787,2614
UPMC_c007_v001_r001_reg042,245,1548,10,322,168,1631,1494
UPMC_c001_v001_r001_reg017,76,1437,3,136,6,1533,1352
UPMC_c007_v001_r001_reg029,2486,1094,11,2672,2310,1242,954
UPMC_c004_v001_r001_reg025,1901,644,0,2004,1789,738,511
UPMC_c006_v001_r001_reg047,850,1281,0,939,762,1353,1195
UPMC_c002_v001_r001_reg008,318,333,6,401,239,421,201
UPMC_c005_v001_r001_reg053,1549,1765,9,1685,1360,1885,1576
UPMC_c001_v001_r001_reg034,225,1210,12,291,153,1280,1134
UPMC_c001_v001_r001_reg033,1212,790,7,1323,1106,880,663
UPMC_c005_v001_r001_reg026,1149,1872,11,1297,982,2011,1764
UPMC_c006_v001_r001_reg042,990,2500,12,1116,809,2621,2376
UPMC_c002_v001_r001_reg006,1313,1443,7,1375,1223,1531,1370
UPMC_c005_v001_r001_reg031,1393,1142,1,1463,1335,1210,1075
UPMC_c001_v001_r001_reg039,862,874,11,1034,670,1056,699
UPMC_c007_v001_r001_reg047,1703,1853,9,1790,1618,1948,1760
UPMC_c007_v001_r001_reg052,337,1730,10,425,228,1823,1638
UPMC_c006_v001_r001_reg041,1480,1393,10,1559,1407,1470,1331
UPMC_c007_v001_r001_reg032,1307,142,6,1398,1186,275,33
UPMC_c007_v001_r001_reg050,2592,1067,12,2683,2489,1164,1001
UPMC_c002_v001_r001_reg014,1966,1318,4,2065,1865,1416,1197
UPMC_c007_v001_r001_reg055,2293,1897,2,2361,2226,1968,1812
UPMC_c007_v001_r001_reg052,724,1378,8,799,656,1453,1293
UPMC_c001_v001_r001_reg001,157,1565,6,302,4,1644,1425
UPMC_c004_v001_r001_reg004,1534,64,1,1599,1480,112,3
UPMC_c001_v001_r001_reg014,849,102,13,928,766,169,7
UPMC_c004_v001_r001_reg044,2329,1739,3,2419,2232,1817,1678
UPMC_c005_v001_r001_reg052,509,202,10,558,461,259,138
UPMC_c002_v001_r001_reg023,507,338,3,573,410,423,253
UPMC_c002_v001_r001_reg034,1165,1322,6,1293,1064,1491,1229
UPMC_c006_v001_r001_reg039,2666,1787,3,2684,2581,1907,1677
UPMC_c007_v001_r001_reg007,1844,984,10,1912,1774,1059,929
UPMC_c005_v001_r001_reg048,628,288,5,726,520,366,173
UPMC_c001_v001_r001_reg036,315,160,5,439,137,291,37
UPMC_c004_v001_r001_reg062,1015,1501,13,1116,851,1624,1391
UPMC_c006_v001_r001_reg042,275,544,10,418,203,619,438
UPMC_c005_v001_r001_reg015,848,776,11,980,715,906,692
UPMC_c006_v001_r001_reg050,2305,854,9,2422,2192,932,743
UPMC_c002_v001_r001_reg010,1982,1979,13,2129,1859,2012,1848
UPMC_c007_v001_r001_reg042,2314,501,9,2394,2192,576,403
UPMC_c002_v001_r001_reg032,348,1926,6,461,214,2010,1734
UPMC_c003_v001_r001_reg007,2312,603,8,2396,2242,684,526
UPMC_c001_v001_r001_reg016,468,1946,3,583,388,2011,1841
UPMC_c005_v001_r001_reg058,1165,1296,0,1270,1067,1416,1177
UPMC_c006_v001_r001_reg027,1181,1296,8,1251,1102,1353,1208
UPMC_c007_v001_r001_reg050,50,1146,5,188,8,1322,963
UPMC_c007_v001_r001_reg053,2329,679,8,2399,2247,752,608
UPMC_c006_v001_r001_reg022,676,2301,1,739,620,2359,2234
UPMC_c003_v001_r001_reg007,1672,433,1,1756,1595,514,339
UPMC_c007_v001_r001_reg046,1419,1716,2,1487,1337,1777,1644
UPMC_c001_v001_r001_reg029,1825,1548,11,1951,1686,1650,1397
UPMC_c006_v001_r001_reg063,1368,1879,2,1446,1281,1957,1768
UPMC_c002_v001_r001_reg005,2077,2008,10,2234,1905,2012,1955
UPMC_c006_v001_r001_reg042,2077,2256,9,2153,1979,2347,2159
UPMC_c001_v001_r001_reg018,1353,718,6,1455,1273,818,570
UPMC_c001_v001_r001_reg018,215,357,12,305,78,473,163
UPMC_c003_v001_r001_reg026,2260,828,12,2349,2162,908,719
UPMC_c003_v001_r001_reg025,639,1041,6,729,525,1180,933
UPMC_c006_v001_r001_reg063,1730,438,5,1790,1612,533,362
UPMC_c004_v001_r001_reg062,1703,1486,3,1778,1614,1596,1415
UPMC_c005_v001_r001_reg031,1812,1147,1,1874,1709,1205,1088
UPMC_c003_v001_r001_reg008,2520,483,7,2621,2440,624,340
UPMC_c001_v001_r001_reg001,2079,20,5,2236,1954,156,3
UPMC_c007_v001_r001_reg052,1780,1436,3,1849,1687,1526,1349
UPMC_c002_v001_r001_reg028,707,192,0,836,611,278,88
UPMC_c003_v001_r001_reg017,1440,809,5,1594,1359,922,733
UPMC_c001_v001_r001_reg028,1255,54,12,1406,1116,204,8
UPMC_c001_v001_r001_reg004,1306,1727,4,1393,1213,1802,1642
UPMC_c003_v001_r001_reg008,2415,152,6,2510,2256,311,35
UPMC_c004_v001_r001_reg025,302,1741,5,374,237,1841,1666
UPMC_c001_v001_r001_reg018,462,884,12,542,390,1021,822
UPMC_c004_v001_r001_reg025,1556,506,12,1668,1468,634,382
UPMC_c005_v001_r001_reg017,1042,1128,6,1208,914,1296,1042
UPMC_c001_v001_r001_reg013,1509,1261,7,1703,1355,1411,1112
UPMC_c007_v001_r001_reg062,1730,994,5,1849,1616,1084,866
UPMC_c004_v001_r001_reg057,179,893,10,276,75,984,801
UPMC_c001_v001_r001_reg020,1143,800,1,1239,1050,933,712
UPMC_c001_v001_r001_reg017,802,468,10,874,730,536,373
UPMC_c004_v001_r001_reg052,1935,1486,11,2083,1820,1621,1354
UPMC_c007_v001_r001_reg046,2277,1589,8,2358,2198,1679,1504
UPMC_c004_v001_r001_reg047,1691,944,2,1748,1633,987,885
UPMC_c003_v001_r001_reg025,698,590,12,804,621,670,473
UPMC_c006_v001_r001_reg051,534,2008,11,657,406,2105,1872
UPMC_c005_v001_r001_reg005,741,1017,10,799,673,1083,954
UPMC_c005_v001_r001_reg015,1787,291,7,1940,1666,455,161
UPMC_c001_v001_r001_reg007,1745,1409,11,1893,1646,1509,1300
UPMC_c006_v001_r001_reg014,583,2501,3,667,509,2578,2426
UPMC_c001_v001_r001_reg010,392,883,13,495,305,978,762
UPMC_c006_v001_r001_reg039,283,1896,2,343,229,1961,1838
UPMC_c002_v001_r001_reg007,2137,89,6,2269,2009,193,7
UPMC_c005_v001_r001_reg014,2048,78,12,2167,1955,177,5
UPMC_c005_v001_r001_reg007,2169,437,1,2226,2108,500,380
UPMC_c007_v001_r001_reg058,1780,1530,10,1880,1691,1625,1450
UPMC_c005_v001_r001_reg059,1537,365,10,1624,1434,474,298
UPMC_c004_v001_r001_reg020,373,592,1,432,313,668,518
UPMC_c007_v001_r001_reg055,344,106,9,403,283,168,32
UPMC_c003_v001_r001_reg011,1535,1978,10,1716,1359,2010,1910
UPMC_c005_v001_r001_reg007,2151,400,1,2226,2103,463,340
UPMC_c001_v001_r001_reg006,1951,156,11,2103,1818,249,9
UPMC_c001_v001_r001_reg024,1621,1338,10,1717,1519,1458,1259
UPMC_c004_v001_r001_reg012,2443,500,13,2552,2267,655,373
UPMC_c004_v001_r001_reg061,1595,568,1,1678,1513,660,487
UPMC_c006_v001_r001_reg034,850,1721,10,922,787,1780,1660
UPMC_c005_v001_r001_reg026,1900,562,11,2068,1716,699,405
UPMC_c007_v001_r001_reg055,1578,532,9,1633,1510,599,459
UPMC_c006_v001_r001_reg020,615,1006,10,687,547,1089,929
UPMC_c003_v001_r001_reg030,1727,1983,4,1917,1546,2009,1890
UPMC_c007_v001_r001_reg042,858,192,8,962,759,283,106
UPMC_c005_v001_r001_reg028,1446,1295,7,1621,1283,1429,1102
UPMC_c002_v001_r001_reg007,466,804,6,584,319,924,677
UPMC_c001_v001_r001_reg039,1028,1503,5,1154,859,1639,1332
UPMC_c002_v001_r001_reg035,2377,1483,12,2554,2227,1599,1357
UPMC_c007_v001_r001_reg038,682,1209,10,767,599,1284,1127
UPMC_c004_v001_r001_reg025,257,1095,0,353,172,1180,988
UPMC_c001_v001_r001_reg002,1996,7,12,2190,1815,105,4
UPMC_c007_v001_r001_reg046,2354,1505,8,2459,2259,1611,1424
UPMC_c004_v001_r001_reg047,2214,1032,2,2271,2148,1100,973
UPMC_c006_v001_r001_reg050,1224,2735,11,1342,1114,2852,2605
UPMC_c007_v001_r001_reg034,1941,633,11,2048,1831,711,537
UPMC_c001_v001_r001_reg030,634,1539,12,736,552,1653,1457
UPMC_c003_v001_r001_reg025,2468,684,12,2574,2398,758,598
UPMC_c006_v001_r001_reg044,2057,2370,1,2114,1990,2451,2296
UPMC_c003_v001_r001_reg008,679,2010,7,840,501,2012,1878
UPMC_c005_v001_r001_reg048,563,349,12,626,459,428,260
UPMC_c003_v001_r001_reg026,491,1580,1,555,400,1670,1473
UPMC_c001_v001_r001_reg004,213,997,1,280,145,1102,931
UPMC_c006_v001_r001_reg047,2033,2655,6,2133,1937,2728,2566
UPMC_c007_v001_r001_reg052,2601,1789,9,2683,2528,1911,1661
UPMC_c001_v001_r001_reg015,757,1493,4,846,657,1615,1413
UPMC_c006_v001_r001_reg051,2037,2671,11,2173,1889,2799,2548
UPMC_c002_v001_r001_reg034,474,1794,0,537,394,1849,1728
UPMC_c006_v001_r001_reg018,311,1601,10,492,238,1780,1466
UPMC_c004_v001_r001_reg062,2617,1330,6,2682,2459,1478,1158
UPMC_c004_v001_r001_reg001,571,1138,9,649,515,1210,1081
UPMC_c003_v001_r001_reg026,1624,937,6,1745,1534,1041,856
UPMC_c001_v001_r001_reg007,786,1422,11,893,690,1524,1293
UPMC_c003_v001_r001_reg004,1226,322,12,1304,1159,411,239
UPMC_c001_v001_r001_reg013,84,516,6,194,19,626,408
UPMC_c001_v001_r001_reg039,1093,466,9,1208,925,604,331
UPMC_c003_v001_r001_reg020,914,2006,1,1113,731,2011,1879
UPMC_c004_v001_r001_reg012,301,176,10,364,249,248,85
UPMC_c004_v001_r001_reg062,588,1924,8,702,500,2011,1816
UPMC_c006_v001_r001_reg066,781,1326,0,929,682,1515,1264
UPMC_c004_v001_r001_reg033,470,1130,10,573,363,1205,1041
UPMC_c006_v001_r001_reg039,2091,2262,9,2172,2028,2347,2177
UPMC_c002_v001_r001_reg008,757,469,6,854,635,525,353
UPMC_c001_v001_r001_reg012,1322,154,1,1380,1250,240,91
UPMC_c001_v001_r001_reg039,1206,387,7,1366,1075,507,245
UPMC_c001_v001_r001_reg039,2298,910,1,2461,2130,1081,716
UPMC_c007_v001_r001_reg046,1772,1653,9,1850,1705,1743,1562
UPMC_c007_v001_r001_reg026,1336,1355,11,1432,1224,1458,1196
UPMC_c006_v001_r001_reg041,506,493,10,577,422,563,430
UPMC_c003_v001_r001_reg015,2025,1257,12,2107,1957,1360,1184
UPMC_c002_v001_r001_reg029,441,839,8,529,361,916,762
UPMC_c002_v001_r001_reg014,1682,790,4,1762,1582,917,712
UPMC_c006_v001_r001_reg060,1619,2650,9,1708,1545,2722,2588
UPMC_c006_v001_r001_reg056,1832,2836,9,1947,1739,2912,2754
UPMC_c006_v001_r001_reg038,1395,2909,1,1468,1330,2972,2845
UPMC_c003_v001_r001_reg015,2257,614,5,2360,2061,808,435
UPMC_c004_v001_r001_reg027,602,656,0,676,528,729,576
UPMC_c002_v001_r001_reg023,2361,347,4,2444,2270,426,264
UPMC_c006_v001_r001_reg021,26,2013,10,96,4,2186,1821
UPMC_c007_v001_r001_reg052,1321,728,10,1394,1198,835,668
UPMC_c004_v001_r001_reg035,328,1773,2,388,261,1833,1696
UPMC_c002_v001_r001_reg013,1527,1600,12,1637,1413,1730,1508
UPMC_c006_v001_r001_reg012,1779,1848,6,1855,1673,1996,1736
UPMC_c003_v001_r001_reg028,1694,494,7,1838,1579,642,331
UPMC_c004_v001_r001_reg020,294,1334,8,385,222,1402,1234
UPMC_c006_v001_r001_reg028,2543,1733,0,2634,2422,1852,1653
UPMC_c002_v001_r001_reg015,173,1133,11,293,67,1243,1033
UPMC_c007_v001_r001_reg032,1577,1651,2,1659,1503,1752,1576
UPMC_c005_v001_r001_reg052,255,1459,1,305,194,1527,1393
UPMC_c003_v001_r001_reg028,949,1016,12,1016,886,1118,935
UPMC_c001_v001_r001_reg023,1245,1325,0,1320,1134,1421,1170
UPMC_c003_v001_r001_reg025,1232,935,12,1341,1153,1036,850
UPMC_c006_v001_r001_reg014,1476,2567,7,1600,1361,2642,2437
UPMC_c005_v001_r001_reg003,269,778,10,325,217,830,717
UPMC_c003_v001_r001_reg029,609,1065,10,691,525,1129,983
UPMC_c002_v001_r001_reg013,72,1785,10,158,5,1899,1712
UPMC_c007_v001_r001_reg046,828,1613,10,920,744,1698,1534
UPMC_c004_v001_r001_reg003,469,1853,13,548,400,1972,1787
UPMC_c002_v001_r001_reg009,2465,1025,11,2489,2458,1221,973
UPMC_c004_v001_r001_reg020,588,764,10,662,517,824,701
UPMC_c002_v001_r001_reg014,1135,498,12,1247,1037,586,411
UPMC_c001_v001_r001_reg014,1218,687,11,1298,1064,789,566
UPMC_c006_v001_r001_reg032,1650,1979,10,1704,1599,2039,1923
UPMC_c006_v001_r001_reg021,619,1395,5,685,545,1460,1315
UPMC_c007_v001_r001_reg007,1502,678,1,1559,1444,735,619
UPMC_c005_v001_r001_reg058,431,1445,0,542,356,1551,1359
UPMC_c007_v001_r001_reg012,1398,695,2,1495,1319,759,593
UPMC_c006_v001_r001_reg048,1368,175,3,1446,1299,244,110
UPMC_c005_v001_r001_reg048,2319,600,7,2401,2143,789,483
UPMC_c003_v001_r001_reg017,1809,397,9,1912,1653,515,255
UPMC_c004_v001_r001_reg061,512,83,3,575,452,168,12
UPMC_c003_v001_r001_reg011,1676,1598,3,1766,1597,1690,1512
UPMC_c001_v001_r001_reg020,162,295,1,208,4,371,166
UPMC_c005_v001_r001_reg059,2033,1500,13,2164,1909,1625,1384
UPMC_c002_v001_r001_reg034,792,434,9,850,734,503,374
UPMC_c002_v001_r001_reg028,241,1666,9,387,117,1813,1579
UPMC_c001_v001_r001_reg013,231,800,11,390,137,899,694
UPMC_c007_v001_r001_reg010,2396,1484,1,2510,2294,1676,1372
UPMC_c007_v001_r001_reg012,2334,1140,1,2405,2254,1199,1084
UPMC_c005_v001_r001_reg018,1624,974,3,1715,1530,1086,912
UPMC_c003_v001_r001_reg004,1419,1249,12,1506,1316,1329,1141
UPMC_c003_v001_r001_reg020,457,1073,12,562,346,1192,913
UPMC_c004_v001_r001_reg061,2255,1728,7,2326,2150,1811,1625
UPMC_c005_v001_r001_reg022,2613,1174,1,2671,2530,1248,1114
UPMC_c004_v001_r001_reg020,1772,543,8,1848,1677,622,455
UPMC_c004_v001_r001_reg033,2470,733,10,2523,2415,791,673
UPMC_c007_v001_r001_reg046,486,1814,10,599,397,1913,1705
UPMC_c007_v001_r001_reg009,1903,1127,13,1991,1814,1237,1032
UPMC_c002_v001_r001_reg007,958,812,0,1042,862,904,733
UPMC_c005_v001_r001_reg026,2010,437,11,2105,1873,613,244
UPMC_c004_v001_r001_reg004,2331,795,3,2423,2259,899,707
UPMC_c004_v001_r001_reg032,1486,383,8,1574,1397,460,267
UPMC_c002_v001_r001_reg010,1318,39,12,1504,1124,140,2
UPMC_c005_v001_r001_reg031,2402,453,10,2459,2334,511,371
UPMC_c002_v001_r001_reg005,1664,230,10,1727,1598,293,164
UPMC_c002_v001_r001_reg032,2375,699,13,2465,2305,806,615
UPMC_c005_v001_r001_reg020,823,1966,0,900,696,2011,1887
UPMC_c006_v001_r001_reg060,2020,2521,3,2098,1958,2574,2454
UPMC_c002_v001_r001_reg006,98,1016,6,224,8,1128,920
UPMC_c007_v001_r001_reg046,2117,1868,2,2201,2020,1952,1809
UPMC_c005_v001_r001_reg027,900,1617,3,961,822,1714,1529
UPMC_c007_v001_r001_reg046,2436,1659,0,2521,2350,1752,1549
UPMC_c002_v001_r001_reg022,300,96,5,470,147,203,11
UPMC_c001_v001_r001_reg041,246,787,7,439,97,887,672
UPMC_c006_v001_r001_reg029,727,1747,13,830,632,1891,1623
UPMC_c006_v001_r001_reg049,1864,2152,5,2053,1761,2301,2016
UPMC_c003_v001_r001_reg002,1093,1515,13,1179,1014,1636,1432
UPMC_c007_v001_r001_reg015,940,1390,7,1093,822,1487,1219
UPMC_c007_v001_r001_reg053,1448,1324,9,1526,1381,1399,1252
UPMC_c006_v001_r001_reg015,955,1013,11,1052,882,1101,843
UPMC_c007_v001_r001_reg026,1791,1623,13,1859,1711,1703,1523
UPMC_c001_v001_r001_reg002,2471,91,0,2594,2405,223,18
UPMC_c006_v001_r001_reg042,1871,2278,9,1952,1792,2375,2208
UPMC_c001_v001_r001_reg002,137,382,6,299,19,466,245
UPMC_c006_v001_r001_reg053,511,1686,6,612,443,1785,1616
UPMC_c004_v001_r001_reg001,2635,1766,9,2682,2570,1916,1652
UPMC_c002_v001_r001_reg012,138,624,12,229,34,713,487
UPMC_c002_v001_r001_reg035,831,389,3,917,764,445,310
UPMC_c003_v001_r001_reg017,1383,368,7,1526,1242,562,235
UPMC_c005_v001_r001_reg007,529,304,10,586,470,361,240
UPMC_c007_v001_r001_reg003,1326,1875,0,1455,1220,1993,1709
UPMC_c001_v001_r001_reg007,943,1294,6,1052,826,1458,1176
UPMC_c005_v001_r001_reg015,383,393,11,523,255,521,286
UPMC_c005_v001_r001_reg060,1532,1344,13,1634,1428,1442,1206
UPMC_c007_v001_r001_reg018,1615,103,13,1687,1556,174,24
UPMC_c007_v001_r001_reg047,1072,411,2,1154,943,545,332
UPMC_c006_v001_r001_reg041,1219,2033,14,1333,1158,2088,1943
UPMC_c006_v001_r001_reg027,159,2472,10,270,60,2638,2304
UPMC_c006_v001_r001_reg060,1179,88,9,1246,1106,154,4
UPMC_c005_v001_r001_reg033,1259,1600,11,1369,1192,1685,1478
