region_id,centerX,centerY,cluster,maxX,minX,maxY,minY
UPMC_c001_v001_r001_reg018,2403,660,2,2494,2304,738,541
UPMC_c005_v001_r001_reg035,749,755,0,815,687,807,674
UPMC_c005_v001_r001_reg018,865,993,9,924,794,1048,923
UPMC_c004_v001_r001_reg038,2594,953,12,2675,2522,1025,868
UPMC_c007_v001_r001_reg063,180,890,11,246,91,971,765
UPMC_c006_v001_r001_reg048,1085,979,5,1155,1021,1051,929
UPMC_c005_v001_r001_reg052,31,1040,9,115,3,1213,954
UPMC_c004_v001_r001_reg038,1238,1473,10,1324,1151,1564,1400
UPMC_c006_v001_r001_reg045,981,880,0,1045,906,942,806
UPMC_c005_v001_r001_reg019,604,1950,3,677,463,2006,1895
UPMC_c002_v001_r001_reg024,1574,83,4,1760,1432,239,4
UPMC_c005_v001_r001_reg052,1631,1478,0,1681,1569,1536,1435
UPMC_c007_v001_r001_reg061,1517,1349,13,1685,1387,1522,1212
UPMC_c006_v001_r001_reg034,520,835,3,581,472,895,771
UPMC_c002_v001_r001_reg009,1938,1612,12,2083,1778,1749,1461
UPMC_c002_v001_r001_reg019,1859,673,1,1924,1794,730,619
UPMC_c002_v001_r001_reg008,1816,1564,7,1915,1717,1630,1477
UPMC_c001_v001_r001_reg005,465,950,9,561,375,1044,838
UPMC_c002_v001_r001_reg032,1077,622,7,1189,920,741,487
UPMC_c001_v001_r001_reg018,306,956,12,395,203,1030,876
UPMC_c006_v001_r001_reg016,1086,2268,1,1196,1017,2334,2158
UPMC_c005_v001_r001_reg063,1338,1829,9,1452,1221,1953,1699
UPMC_c006_v001_r001_reg023,1584,1625,8,1661,1511,1692,1553
UPMC_c006_v001_r001_reg048,1951,409,1,2103,1883,506,296
UPMC_c004_v001_r001_reg058,1538,1352,3,1631,1417,1465,1270
UPMC_c004_v001_r001_reg002,2565,767,6,2633,2491,843,685
UPMC_c006_v001_r001_reg051,646,1734,14,744,528,1857,1644
UPMC_c001_v001_r001_reg031,1467,1606,12,1542,1379,1687,1519
UPMC_c004_v001_r001_reg029,1006,810,10,1099,936,897,741
UPMC_c004_v001_r001_reg035,1861,991,9,1917,1802,1052,915
UPMC_c007_v001_r001_reg013,296,814,4,398,229,871,722
UPMC_c004_v001_r001_reg044,1065,329,13,1148,991,396,271
UPMC_c001_v001_r001_reg015,1170,141,7,1311,1073,236,5
UPMC_c005_v001_r001_reg059,274,1748,2,365,110,1873,1565
UPMC_c005_v001_r001_reg017,2092,1403,4,2175,1902,1593,1248
UPMC_c004_v001_r001_reg050,963,750,9,1037,892,822,677
UPMC_c001_v001_r001_reg024,2471,1842,12,2591,2363,1976,1753
UPMC_c001_v001_r001_reg005,2071,690,12,2159,1985,795,560
UPMC_c006_v001_r001_reg055,571,1312,7,674,433,1456,1166
UPMC_c001_v001_r001_reg035,2275,1176,7,2371,2121,1326,1075
UPMC_c005_v001_r001_reg016,1987,941,7,2058,1841,1052,814
UPMC_c006_v001_r001_reg046,1408,2230,3,1480,1325,2305,2163
UPMC_c007_v001_r001_reg027,893,1503,8,959,822,1570,1413
UPMC_c007_v001_r001_reg026,1827,1331,1,1969,1753,1485,1193
UPMC_c005_v001_r001_reg017,821,1402,7,898,667,1540,1262
UPMC_c006_v001_r001_reg034,1282,1797,3,1360,1229,1867,1736
UPMC_c005_v001_r001_reg037,504,300,7,659,389,481,148
UPMC_c002_v001_r001_reg010,1446,472,2,1574,1337,591,309
UPMC_c007_v001_r001_reg055,1835,8,8,2019,1654,67,3
UPMC_c005_v001_r001_reg028,1434,1385,1,1514,1283,1496,1271
UPMC_c001_v001_r001_reg032,395,787,0,480,316,867,707
UPMC_c001_v001_r001_reg002,2077,25,7,2276,1895,124,5
UPMC_c001_v001_r001_reg002,1748,1319,2,1829,1675,1400,1209
UPMC_c004_v001_r001_reg058,1989,1428,10,2062,1867,1531,1333
UPMC_c006_v001_r001_reg016,1397,2839,1,1461,1308,2912,2729
UPMC_c006_v001_r001_reg014,822,2884,11,976,752,2963,2805
UPMC_c006_v001_r001_reg018,1992,1748,13,2072,1911,1837,1677
UPMC_c007_v001_r001_reg052,2115,1507,5,2186,2039,1579,1420
UPMC_c003_v001_r001_reg030,1704,1404,2,1846,1614,1483,1232
UPMC_c001_v001_r001_reg024,1436,1737,12,1534,1358,1836,1647
UPMC_c006_v001_r001_reg037,755,211,8,819,665,288,153
UPMC_c001_v001_r001_reg034,277,982,2,381,180,1071,892
UPMC_c006_v001_r001_reg027,713,1589,11,788,626,1650,1496
UPMC_c007_v001_r001_reg054,444,696,0,504,373,765,646
UPMC_c005_v001_r001_reg051,1751,883,7,1887,1662,962,767
UPMC_c007_v001_r001_reg033,1580,1658,2,1712,1453,1756,1565
UPMC_c006_v001_r001_reg016,984,2863,3,1046,909,2929,2805
UPMC_c002_v001_r001_reg024,2016,1561,4,2088,1942,1628,1488
UPMC_c004_v001_r001_reg002,1944,617,5,2041,1848,734,525
UPMC_c004_v001_r001_reg020,1829,1595,0,1897,1756,1652,1525
UPMC_c001_v001_r001_reg023,852,247,5,936,740,337,150
UPMC_c005_v001_r001_reg013,2126,1085,7,2246,2029,1209,968
UPMC_c006_v001_r001_reg044,737,1762,9,827,642,1851,1677
UPMC_c006_v001_r001_reg048,1461,1977,9,1523,1357,2035,1908
UPMC_c004_v001_r001_reg024,243,1566,1,309,180,1621,1502
UPMC_c003_v001_r001_reg020,1263,1279,9,1344,1160,1344,1207
UPMC_c002_v001_r001_reg021,1927,942,11,2014,1816,1044,846
UPMC_c002_v001_r001_reg002,1463,1980,7,1631,1286,2011,1865
UPMC_c005_v001_r001_reg060,1050,1328,13,1132,962,1441,1190
UPMC_c004_v001_r001_reg034,1022,740,1,1120,946,826,676
UPMC_c006_v001_r001_reg065,1868,237,0,1926,1812,295,188
UPMC_c001_v001_r001_reg039,1441,605,2,1620,1305,758,447
UPMC_c007_v001_r001_reg055,1887,1225,3,1980,1826,1291,1160
UPMC_c003_v001_r001_reg007,1415,968,5,1478,1310,1062,896
UPMC_c004_v001_r001_reg035,2245,503,3,2309,2177,555,439
UPMC_c003_v001_r001_reg003,1807,346,1,1949,1622,522,189
UPMC_c006_v001_r001_reg040,1954,2272,11,2031,1883,2352,2202
UPMC_c004_v001_r001_reg063,85,1517,8,187,5,1684,1422
UPMC_c006_v001_r001_reg044,1807,2821,3,1885,1733,2888,2718
UPMC_c002_v001_r001_reg026,667,496,13,749,588,561,420
UPMC_c006_v001_r001_reg034,2305,2644,0,2358,2237,2710,2584
UPMC_c005_v001_r001_reg056,529,499,0,592,471,579,431
UPMC_c001_v001_r001_reg008,1437,1104,12,1548,1296,1251,954
UPMC_c002_v001_r001_reg021,1355,1365,10,1411,1286,1432,1301
UPMC_c005_v001_r001_reg053,1631,1173,8,1704,1548,1226,1110
UPMC_c006_v001_r001_reg051,1340,1674,14,1472,1253,1764,1531
UPMC_c007_v001_r001_reg010,692,255,2,793,563,360,118
UPMC_c007_v001_r001_reg010,1555,1069,12,1674,1443,1180,987
UPMC_c001_v001_r001_reg039,734,858,2,917,537,993,682
UPMC_c005_v001_r001_reg002,346,803,3,424,290,885,736
UPMC_c006_v001_r001_reg035,2625,2314,11,2683,2538,2408,2210
UPMC_c007_v001_r001_reg031,1875,1999,7,2016,1735,2010,1908
UPMC_c002_v001_r001_reg025,853,539,11,920,747,629,466
UPMC_c006_v001_r001_reg016,1016,1369,8,1072,967,1441,1296
UPMC_c006_v001_r001_reg063,2553,817,12,2619,2490,869,737
UPMC_c007_v001_r001_reg060,1988,1607,13,2178,1853,1774,1503
UPMC_c005_v001_r001_reg013,1824,1040,10,1907,1747,1108,978
UPMC_c003_v001_r001_reg010,988,399,12,1138,839,582,231
UPMC_c002_v001_r001_reg001,39,715,11,132,2,876,553
UPMC_c006_v001_r001_reg065,2415,1232,3,2466,2358,1285,1175
UPMC_c003_v001_r001_reg021,289,1227,7,418,212,1332,1076
UPMC_c003_v001_r001_reg026,1102,1628,8,1190,1006,1729,1525
UPMC_c006_v001_r001_reg048,1892,1819,3,1965,1803,1904,1748
UPMC_c004_v001_r001_reg032,607,341,3,673,528,416,275
UPMC_c001_v001_r001_reg004,631,1405,1,697,546,1483,1328
UPMC_c004_v001_r001_reg025,148,845,6,222,90,915,782
UPMC_c006_v001_r001_reg047,1724,1747,1,1821,1654,1821,1654
UPMC_c003_v001_r001_reg030,1889,1620,4,2058,1743,1807,1433
UPMC_c007_v001_r001_reg019,1087,135,1,1153,1034,209,85
UPMC_c004_v001_r001_reg040,1366,1248,3,1427,1262,1323,1155
UPMC_c004_v001_r001_reg016,2669,1315,9,2685,2610,1513,1143
UPMC_c006_v001_r001_reg042,91,1961,1,171,21,2026,1898
UPMC_c002_v001_r001_reg005,1251,815,0,1320,1186,873,751
UPMC_c001_v001_r001_reg005,1579,450,0,1654,1512,553,369
UPMC_c001_v001_r001_reg033,1299,1675,7,1389,1200,1772,1607
UPMC_c005_v001_r001_reg058,2577,759,3,2674,2478,867,673
UPMC_c006_v001_r001_reg063,2007,405,1,2086,1942,475,334
UPMC_c007_v001_r001_reg004,1840,1165,1,1985,1786,1272,1053
UPMC_c007_v001_r001_reg011,2313,1326,0,2377,2270,1384,1257
UPMC_c002_v001_r001_reg032,2135,1620,5,2317,2015,1774,1439
UPMC_c005_v001_r001_reg017,1434,1085,7,1568,1251,1198,941
UPMC_c005_v001_r001_reg057,2118,149,8,2194,2063,229,92
UPMC_c006_v001_r001_reg041,1291,2045,0,1387,1216,2131,1961
UPMC_c007_v001_r001_reg055,2453,501,3,2528,2388,571,435
UPMC_c006_v001_r001_reg047,1381,2899,5,1495,1291,2972,2830
UPMC_c007_v001_r001_reg009,1657,1992,3,1810,1512,2013,1838
UPMC_c006_v001_r001_reg053,1494,2461,12,1579,1400,2584,2368
UPMC_c002_v001_r001_reg021,852,1096,5,948,765,1196,987
UPMC_c006_v001_r001_reg064,1444,1359,9,1504,1349,1425,1298
UPMC_c005_v001_r001_reg061,893,795,13,980,780,872,692
UPMC_c003_v001_r001_reg029,1998,751,0,2095,1928,827,679
UPMC_c006_v001_r001_reg027,588,996,0,670,523,1083,915
UPMC_c006_v001_r001_reg046,2401,840,3,2492,2341,914,743
UPMC_c005_v001_r001_reg016,1864,1680,1,1926,1676,1804,1606
UPMC_c006_v001_r001_reg018,2405,1610,9,2481,2322,1704,1534
UPMC_c006_v001_r001_reg013,1849,1393,11,1938,1733,1480,1279
UPMC_c004_v001_r001_reg040,1353,1132,1,1437,1270,1210,1055
UPMC_c006_v001_r001_reg063,1733,1859,12,1823,1630,1965,1738
UPMC_c002_v001_r001_reg034,633,384,12,732,553,455,275
UPMC_c006_v001_r001_reg014,918,2136,9,989,864,2214,2079
UPMC_c006_v001_r001_reg016,370,2373,1,487,291,2463,2260
UPMC_c006_v001_r001_reg033,572,2476,0,630,512,2541,2406
UPMC_c006_v001_r001_reg051,2474,1976,14,2555,2387,2053,1838
UPMC_c007_v001_r001_reg024,1180,1765,5,1244,1090,1831,1703
UPMC_c007_v001_r001_reg063,1397,1170,11,1460,1283,1264,1099
UPMC_c007_v001_r001_reg010,1595,426,2,1740,1515,552,275
UPMC_c001_v001_r001_reg013,118,499,7,188,50,588,399
UPMC_c005_v001_r001_reg052,803,1889,0,871,720,1960,1826
UPMC_c005_v001_r001_reg063,1280,779,9,1380,1171,878,678
UPMC_c001_v001_r001_reg015,457,1074,12,601,289,1202,951
UPMC_c006_v001_r001_reg038,863,1679,0,944,793,1752,1609
UPMC_c007_v001_r001_reg061,1484,1459,12,1621,1335,1620,1302
UPMC_c007_v001_r001_reg033,1350,281,4,1449,1194,412,114
UPMC_c002_v001_r001_reg005,1027,1700,0,1078,973,1753,1654
UPMC_c003_v001_r001_reg026,370,54,11,469,258,157,3
UPMC_c001_v001_r001_reg015,2184,1907,10,2282,2072,1986,1799
UPMC_c003_v001_r001_reg015,2055,1070,7,2193,1956,1166,915
UPMC_c005_v001_r001_reg047,1785,1622,2,1934,1682,1745,1523
UPMC_c007_v001_r001_reg027,2271,1966,3,2393,2099,2008,1799
UPMC_c001_v001_r001_reg019,1538,467,6,1683,1381,590,307
UPMC_c002_v001_r001_reg022,1118,744,12,1200,1055,803,671
UPMC_c001_v001_r001_reg005,1211,739,7,1296,1137,900,657
UPMC_c001_v001_r001_reg013,2681,1608,1,2684,2594,1802,1438
UPMC_c005_v001_r001_reg053,1461,1369,2,1522,1380,1440,1312
UPMC_c001_v001_r001_reg006,1889,1020,12,1970,1786,1103,915
UPMC_c006_v001_r001_reg063,1702,552,12,1804,1616,630,460
UPMC_c006_v001_r001_reg016,392,1241,5,483,340,1305,1165
UPMC_c003_v001_r001_reg023,2495,1696,4,2631,2353,1836,1506
UPMC_c003_v001_r001_reg015,792,696,1,935,691,772,539
UPMC_c006_v001_r001_reg042,2027,2499,13,2118,1944,2572,2421
UPMC_c007_v001_r001_reg010,2644,1397,12,2684,2554,1549,1218
UPMC_c003_v001_r001_reg004,2030,807,2,2171,1920,959,677
UPMC_c002_v001_r001_reg006,2347,533,10,2400,2277,629,471
UPMC_c007_v001_r001_reg015,7,1408,10,102,5,1579,1210
UPMC_c007_v001_r001_reg033,1235,837,7,1339,1125,998,700
UPMC_c001_v001_r001_reg019,1918,670,12,1998,1837,789,580
UPMC_c003_v001_r001_reg004,541,360,12,619,448,420,236
UPMC_c007_v001_r001_reg060,1776,410,9,1845,1693,484,285
UPMC_c006_v001_r001_reg036,1049,2112,11,1162,987,2215,2047
UPMC_c006_v001_r001_reg038,1365,600,0,1452,1292,666,516
UPMC_c006_v001_r001_reg045,1814,1117,10,1879,1752,1181,1054
UPMC_c001_v001_r001_reg018,516,757,2,604,356,861,651
UPMC_c003_v001_r001_reg015,2070,1568,6,2224,1889,1730,1405
UPMC_c006_v001_r001_reg041,1171,2103,9,1241,1090,2169,2044
UPMC_c004_v001_r001_reg040,2404,325,8,2498,2250,412,218
UPMC_c002_v001_r001_reg015,1177,1175,13,1340,1021,1279,1017
UPMC_c003_v001_r001_reg015,1126,527,0,1191,1071,592,453
UPMC_c001_v001_r001_reg007,472,1430,5,598,370,1518,1323
UPMC_c004_v001_r001_reg040,704,31,1,850,559,109,5
UPMC_c007_v001_r001_reg025,53,907,7,180,4,1012,770
UPMC_c007_v001_r001_reg025,452,1286,9,556,371,1351,1211
UPMC_c004_v001_r001_reg022,657,842,1,726,591,913,752
UPMC_c007_v001_r001_reg059,158,509,7,303,15,630,377
UPMC_c005_v001_r001_reg064,1825,422,3,1916,1733,517,341
UPMC_c003_v001_r001_reg024,1288,1555,5,1354,1109,1645,1441
UPMC_c004_v001_r001_reg021,104,1524,9,193,26,1608,1443
UPMC_c004_v001_r001_reg024,807,1633,11,888,716,1697,1537
UPMC_c006_v001_r001_reg042,2266,1335,4,2375,2159,1421,1148
UPMC_c007_v001_r001_reg027,653,1297,3,711,571,1357,1200
UPMC_c006_v001_r001_reg044,1377,2403,3,1452,1304,2473,2339
UPMC_c004_v001_r001_reg021,2144,1177,8,2228,2044,1254,1081
UPMC_c006_v001_r001_reg066,1079,1498,13,1135,1005,1560,1431
UPMC_c002_v001_r001_reg025,1798,695,13,1954,1659,881,582
UPMC_c007_v001_r001_reg005,1595,1139,4,1672,1526,1214,1064
UPMC_c001_v001_r001_reg006,503,1025,1,582,425,1109,945
UPMC_c006_v001_r001_reg049,1578,1579,7,1742,1456,1727,1440
UPMC_c004_v001_r001_reg038,659,306,11,726,595,377,203
UPMC_c007_v001_r001_reg008,1681,384,11,1766,1592,488,311
UPMC_c006_v001_r001_reg022,2217,2433,9,2285,2165,2491,2377
UPMC_c005_v001_r001_reg047,1151,1424,2,1282,1049,1540,1298
UPMC_c003_v001_r001_reg023,2468,420,7,2667,2363,563,260
UPMC_c001_v001_r001_reg009,1899,1330,12,2047,1820,1413,1235
UPMC_c007_v001_r001_reg055,2398,1465,3,2489,2327,1546,1372
UPMC_c007_v001_r001_reg060,1362,1349,8,1480,1199,1501,1198
UPMC_c007_v001_r001_reg049,452,633,9,566,365,728,552
UPMC_c006_v001_r001_reg064,1624,2583,8,1693,1560,2653,2543
UPMC_c004_v001_r001_reg020,2063,1514,0,2128,2005,1580,1428
UPMC_c005_v001_r001_reg004,1246,1033,3,1318,1190,1088,973
UPMC_c006_v001_r001_reg063,1502,294,5,1626,1405,408,179
UPMC_c007_v001_r001_reg004,657,6,13,832,467,126,2
UPMC_c004_v001_r001_reg032,2234,841,11,2316,2147,910,728
UPMC_c001_v001_r001_reg032,1394,242,10,1474,1313,316,157
UPMC_c001_v001_r001_reg006,752,851,2,850,653,928,740
UPMC_c003_v001_r001_reg026,2144,1837,6,2329,1970,2011,1674
UPMC_c006_v001_r001_reg043,1907,280,1,1958,1805,337,227
UPMC_c002_v001_r001_reg035,1577,137,2,1756,1413,238,76
UPMC_c006_v001_r001_reg063,918,764,1,1034,764,949,651
UPMC_c007_v001_r001_reg052,225,1718,3,306,122,1837,1569
UPMC_c007_v001_r001_reg008,1738,193,9,1826,1647,282,105
UPMC_c007_v001_r001_reg001,580,1331,9,641,497,1408,1274
UPMC_c005_v001_r001_reg014,609,521,12,748,455,687,410
UPMC_c005_v001_r001_reg002,673,599,3,743,611,659,517
UPMC_c005_v001_r001_reg006,1520,1910,10,1582,1419,1984,1843
UPMC_c001_v001_r001_reg006,290,582,7,390,176,681,458
UPMC_c004_v001_r001_reg029,1505,1485,3,1589,1408,1545,1379
UPMC_c007_v001_r001_reg031,838,1783,9,943,759,1845,1680
UPMC_c006_v001_r001_reg063,1848,147,4,1927,1757,220,67
UPMC_c001_v001_r001_reg014,745,1015,5,825,633,1113,923
UPMC_c001_v001_r001_reg013,2587,1359,12,2662,2469,1436,1256
UPMC_c002_v001_r001_reg034,593,1479,5,743,473,1588,1338
UPMC_c004_v001_r001_reg061,796,349,0,871,717,417,268
UPMC_c005_v001_r001_reg023,1481,649,10,1543,1407,733,581
UPMC_c006_v001_r001_reg049,292,1061,2,405,186,1146,907
UPMC_c007_v001_r001_reg061,1776,769,12,1924,1608,909,599
UPMC_c007_v001_r001_reg001,2121,1694,3,2189,2054,1766,1618
UPMC_c002_v001_r001_reg015,1355,1187,4,1544,1224,1366,1058
UPMC_c005_v001_r001_reg050,645,1509,0,721,575,1586,1446
UPMC_c007_v001_r001_reg051,1832,454,13,1954,1708,562,355
UPMC_c001_v001_r001_reg034,123,1558,2,194,7,1646,1457
UPMC_c004_v001_r001_reg011,52,597,12,130,5,670,515
UPMC_c004_v001_r001_reg050,1591,508,10,1661,1483,603,432
UPMC_c002_v001_r001_reg032,802,904,7,897,666,1005,831
UPMC_c006_v001_r001_reg043,155,466,9,231,89,531,391
UPMC_c002_v001_r001_reg028,1603,172,12,1700,1497,282,50
UPMC_c006_v001_r001_reg021,667,2179,0,722,616,2242,2116
UPMC_c003_v001_r001_reg020,2067,1412,1,2165,1963,1543,1295
UPMC_c006_v001_r001_reg013,373,2651,8,427,312,2710,2573
UPMC_c007_v001_r001_reg052,1989,1543,8,2070,1867,1671,1446
UPMC_c006_v001_r001_reg014,1002,1306,4,1139,813,1433,1145
UPMC_c006_v001_r001_reg026,1574,1670,1,1631,1524,1731,1592
UPMC_c005_v001_r001_reg057,649,630,5,724,561,709,554
UPMC_c004_v001_r001_reg033,260,1637,3,341,204,1697,1547
UPMC_c005_v001_r001_reg014,370,1398,2,563,243,1565,1224
UPMC_c002_v001_r001_reg002,2555,925,5,2625,2470,1023,848
UPMC_c007_v001_r001_reg031,2172,349,1,2261,2053,496,237
UPMC_c001_v001_r001_reg041,2106,1848,13,2203,1920,2004,1706
UPMC_c001_v001_r001_reg009,2207,2005,11,2395,2115,2011,1937
UPMC_c002_v001_r001_reg004,1117,488,8,1193,994,595,403
UPMC_c003_v001_r001_reg003,1415,873,7,1599,1250,1000,736
UPMC_c005_v001_r001_reg019,78,1376,0,132,8,1436,1322
UPMC_c002_v001_r001_reg032,1731,1300,11,1801,1651,1426,1219
UPMC_c003_v001_r001_reg025,2517,1434,12,2682,2387,1525,1268
UPMC_c005_v001_r001_reg060,1927,464,0,2027,1857,543,382
UPMC_c002_v001_r001_reg026,169,308,2,224,85,459,203
UPMC_c007_v001_r001_reg031,1928,1347,3,2002,1840,1427,1260
UPMC_c001_v001_r001_reg006,1110,1924,12,1195,1010,2010,1807
UPMC_c005_v001_r001_reg031,179,211,7,291,4,407,109
UPMC_c005_v001_r001_reg063,1350,1410,9,1458,1237,1515,1326
UPMC_c005_v001_r001_reg061,920,491,3,1009,821,580,384
UPMC_c007_v001_r001_reg047,2113,1235,3,2197,2025,1305,1157
UPMC_c005_v001_r001_reg051,1212,848,1,1271,1095,914,761
UPMC_c007_v001_r001_reg033,2572,690,2,2664,2468,804,604
UPMC_c007_v001_r001_reg027,486,1966,11,566,330,2008,1863
UPMC_c006_v001_r001_reg040,1803,526,11,1905,1737,614,450
UPMC_c004_v001_r001_reg004,2105,227,3,2212,2024,317,128
UPMC_c006_v001_r001_reg046,1090,944,13,1168,1001,1027,857
UPMC_c006_v001_r001_reg038,960,543,9,1077,885,619,455
UPMC_c006_v001_r001_reg032,1223,2472,5,1300,1148,2553,2401
UPMC_c004_v001_r001_reg021,613,1096,10,685,552,1181,997
UPMC_c006_v001_r001_reg065,1277,1799,0,1344,1210,1861,1724
UPMC_c005_v001_r001_reg055,766,970,3,835,686,1053,891
UPMC_c004_v001_r001_reg014,665,64,5,791,543,206,5
UPMC_c007_v001_r001_reg027,214,1608,9,275,146,1671,1526
UPMC_c003_v001_r001_reg029,877,768,0,948,823,833,696
UPMC_c002_v001_r001_reg019,2185,491,2,2250,2118,565,410
UPMC_c006_v001_r001_reg027,1108,2967,6,1298,937,3020,2833
UPMC_c001_v001_r001_reg041,2109,1620,9,2256,1972,1754,1485
UPMC_c007_v001_r001_reg017,817,688,12,901,730,766,595
UPMC_c003_v001_r001_reg026,330,817,4,514,161,920,723
UPMC_c005_v001_r001_reg048,1432,898,12,1578,1354,994,790
UPMC_c007_v001_r001_reg055,2682,865,11,2685,2624,1053,709
UPMC_c005_v001_r001_reg054,1621,1300,3,1686,1536,1367,1234
UPMC_c007_v001_r001_reg055,2421,1055,0,2496,2350,1116,999
UPMC_c002_v001_r001_reg006,621,759,10,742,535,903,669
UPMC_c002_v001_r001_reg002,616,1443,11,696,468,1525,1355
UPMC_c004_v001_r001_reg022,1762,1526,1,1839,1694,1627,1466
UPMC_c001_v001_r001_reg008,1082,1681,7,1162,948,1773,1567
UPMC_c004_v001_r001_reg050,2541,276,11,2626,2446,348,177
UPMC_c005_v001_r001_reg060,2468,2007,11,2601,2280,2010,1854
UPMC_c006_v001_r001_reg056,1512,2671,10,1571,1425,2748,2586
UPMC_c006_v001_r001_reg012,926,1183,2,1115,823,1343,1029
UPMC_c004_v001_r001_reg004,2673,172,4,2683,2583,368,45
UPMC_c006_v001_r001_reg043,770,298,1,849,701,361,201
UPMC_c007_v001_r001_reg002,1903,1935,12,1995,1797,2010,1811
UPMC_c006_v001_r001_reg063,1587,477,2,1708,1465,624,385
UPMC_c002_v001_r001_reg010,1346,351,2,1468,1244,474,218
UPMC_c001_v001_r001_reg039,1321,71,6,1473,1205,221,6
UPMC_c001_v001_r001_reg021,928,1365,1,982,843,1429,1286
UPMC_c003_v001_r001_reg004,1966,966,1,2107,1865,1065,819
UPMC_c006_v001_r001_reg024,2438,1404,0,2494,2387,1460,1346
UPMC_c005_v001_r001_reg012,1387,313,1,1532,1310,415,236
UPMC_c006_v001_r001_reg038,1954,2510,9,2011,1897,2558,2400
UPMC_c001_v001_r001_reg037,2514,1540,2,2656,2393,1674,1415
UPMC_c001_v001_r001_reg020,880,622,12,973,772,685,516
UPMC_c004_v001_r001_reg032,360,1957,9,447,302,2012,1853
UPMC_c007_v001_r001_reg011,1089,1275,1,1138,1035,1342,1224
UPMC_c003_v001_r001_reg004,500,577,4,578,418,669,506
UPMC_c005_v001_r001_reg013,1290,108,1,1359,1234,184,41
UPMC_c003_v001_r001_reg010,2125,1521,2,2257,1982,1623,1342
UPMC_c004_v001_r001_reg038,453,525,7,533,362,630,419
UPMC_c001_v001_r001_reg004,486,1060,12,585,364,1191,915
UPMC_c003_v001_r001_reg004,1159,1596,12,1234,1070,1668,1539
UPMC_c006_v001_r001_reg066,751,1556,11,811,702,1619,1497
UPMC_c006_v001_r001_reg051,173,1617,2,286,85,1759,1528
UPMC_c005_v001_r001_reg047,1279,818,7,1401,1170,916,726
UPMC_c006_v001_r001_reg023,1785,1909,1,1847,1737,1973,1847
UPMC_c007_v001_r001_reg013,446,96,12,554,343,216,13
UPMC_c003_v001_r001_reg027,2447,583,10,2530,2344,688,493
UPMC_c005_v001_r001_reg050,105,759,11,167,56,898,673
UPMC_c003_v001_r001_reg004,2087,27,12,2248,1906,123,3
UPMC_c001_v001_r001_reg019,1304,1200,12,1488,1164,1360,1068
UPMC_c006_v001_r001_reg037,735,442,0,820,669,521,363
UPMC_c006_v001_r001_reg058,1448,1392,7,1519,1363,1502,1293
UPMC_c002_v001_r001_reg026,936,1469,7,1120,777,1613,1360
UPMC_c002_v001_r001_reg030,39,1539,7,165,3,1631,1364
UPMC_c005_v001_r001_reg012,1138,1722,11,1232,1039,1800,1632
UPMC_c001_v001_r001_reg004,1023,1594,12,1114,921,1682,1496
UPMC_c004_v001_r001_reg050,1846,1556,13,1948,1789,1638,1476
UPMC_c005_v001_r001_reg058,1062,1833,10,1150,975,1930,1757
UPMC_c007_v001_r001_reg057,1617,1621,13,1775,1506,1757,1497
UPMC_c007_v001_r001_reg040,2108,50,7,2232,1956,193,6
UPMC_c004_v001_r001_reg061,1174,439,9,1251,1096,520,355
UPMC_c002_v001_r001_reg030,949,1790,2,1023,877,1888,1710
UPMC_c002_v001_r001_reg005,575,1987,10,741,428,2012,1880
UPMC_c005_v001_r001_reg031,606,1991,7,788,408,2012,1855
UPMC_c006_v001_r001_reg043,459,255,8,522,402,321,182
UPMC_c004_v001_r001_reg038,2579,904,12,2643,2500,983,815
UPMC_c006_v001_r001_reg035,492,2824,3,578,391,2907,2731
UPMC_c001_v001_r001_reg019,2344,2010,4,2522,2147,2010,1862
UPMC_c007_v001_r001_reg001,1054,401,11,1106,993,483,349
UPMC_c004_v001_r001_reg035,942,852,0,1011,871,934,765
UPMC_c006_v001_r001_reg042,1380,2140,1,1475,1297,2224,2017
UPMC_c007_v001_r001_reg015,328,231,2,441,148,353,99
UPMC_c003_v001_r001_reg004,1218,432,12,1330,1113,609,349
UPMC_c003_v001_r001_reg004,1087,279,12,1179,981,401,186
UPMC_c007_v001_r001_reg005,1630,1924,1,1809,1551,2009,1799
UPMC_c007_v001_r001_reg013,909,486,4,993,820,567,387
UPMC_c006_v001_r001_reg017,835,1357,11,909,753,1428,1281
UPMC_c007_v001_r001_reg047,324,101,9,419,241,182,9
UPMC_c001_v001_r001_reg006,487,485,12,617,355,576,359
UPMC_c004_v001_r001_reg061,1890,928,11,1970,1787,1012,859
UPMC_c001_v001_r001_reg031,1101,1975,12,1218,942,2010,1870
UPMC_c003_v001_r001_reg022,1366,994,8,1477,1299,1101,893
UPMC_c006_v001_r001_reg023,762,1537,9,852,664,1627,1449
UPMC_c006_v001_r001_reg065,1983,549,0,2054,1920,604,470
UPMC_c002_v001_r001_reg024,1701,644,6,1889,1536,833,486
UPMC_c006_v001_r001_reg045,1027,2396,10,1105,971,2448,2344
UPMC_c004_v001_r001_reg004,2358,1712,11,2440,2233,1841,1606
UPMC_c007_v001_r001_reg002,998,1533,4,1072,934,1614,1464
UPMC_c005_v001_r001_reg057,1823,79,8,1889,1747,148,5
UPMC_c004_v001_r001_reg004,2402,1830,1,2537,2242,1989,1719
UPMC_c002_v001_r001_reg006,448,1054,10,555,313,1151,967
