region_id,centerX,centerY,cluster,maxX,minX,maxY,minY
UPMC_c003_v001_r001_reg002,1241,1332,10,1332,1132,1456,1254
UPMC_c002_v001_r001_reg014,1281,1470,6,1374,1178,1581,1350
UPMC_c001_v001_r001_reg011,2640,916,7,2682,2561,1112,747
UPMC_c002_v001_r001_reg008,2380,635,13,2494,2262,734,517
UPMC_c004_v001_r001_reg035,1389,468,2,1441,1338,513,401
UPMC_c005_v001_r001_reg045,1788,254,9,1860,1716,311,180
UPMC_c007_v001_r001_reg007,1463,1313,5,1525,1385,1374,1242
UPMC_c005_v001_r001_reg064,1929,1307,8,2021,1767,1419,1195
UPMC_c007_v001_r001_reg006,1796,1103,13,1951,1638,1259,937
UPMC_c007_v001_r001_reg033,2174,1402,13,2283,2059,1521,1301
UPMC_c004_v001_r001_reg062,1937,1252,10,2025,1841,1335,1158
UPMC_c005_v001_r001_reg009,1568,249,14,1688,1463,400,167
UPMC_c004_v001_r001_reg035,1422,174,2,1499,1330,251,103
UPMC_c001_v001_r001_reg030,999,946,7,1121,873,1052,852
UPMC_c006_v001_r001_reg030,2198,607,5,2271,2136,675,545
UPMC_c004_v001_r001_reg058,2260,1045,1,2349,2170,1132,957
UPMC_c004_v001_r001_reg014,823,356,7,897,720,437,245
UPMC_c005_v001_r001_reg021,2096,1630,10,2209,2007,1726,1525
UPMC_c002_v001_r001_reg027,2557,1505,7,2662,2461,1594,1441
UPMC_c003_v001_r001_reg029,1809,949,12,1889,1695,1018,835
UPMC_c005_v001_r001_reg045,477,1142,10,541,411,1217,1084
UPMC_c007_v001_r001_reg059,245,145,14,332,52,280,12
UPMC_c001_v001_r001_reg011,1134,1744,1,1207,1026,1844,1651
UPMC_c006_v001_r001_reg053,286,1477,10,385,188,1558,1389
UPMC_c004_v001_r001_reg001,2063,569,11,2125,1991,639,504
UPMC_c006_v001_r001_reg025,2210,1406,5,2271,2157,1480,1355
UPMC_c006_v001_r001_reg050,1323,1943,7,1482,1146,2078,1748
UPMC_c005_v001_r001_reg005,1410,1602,0,1463,1352,1659,1544
UPMC_c003_v001_r001_reg024,1804,1159,4,1890,1729,1236,1080
UPMC_c001_v001_r001_reg021,2248,363,9,2339,2172,458,268
UPMC_c003_v001_r001_reg007,1952,33,10,2142,1871,133,3
UPMC_c005_v001_r001_reg048,1370,1956,3,1561,1229,2011,1855
UPMC_c006_v001_r001_reg039,1378,2733,2,1452,1320,2794,2663
UPMC_c005_v001_r001_reg044,1890,112,6,1995,1792,214,5
UPMC_c007_v001_r001_reg011,1012,158,9,1086,905,231,76
UPMC_c001_v001_r001_reg028,1079,1323,7,1238,927,1437,1132
UPMC_c001_v001_r001_reg017,1574,1100,1,1640,1493,1200,1032
UPMC_c007_v001_r001_reg019,1516,190,1,1602,1418,310,112
UPMC_c005_v001_r001_reg021,2471,1681,6,2537,2414,1736,1618
UPMC_c006_v001_r001_reg041,720,913,12,789,646,984,831
UPMC_c005_v001_r001_reg035,1976,655,6,2053,1906,720,571
UPMC_c001_v001_r001_reg010,988,281,10,1054,895,348,180
UPMC_c004_v001_r001_reg008,1827,746,1,1926,1763,850,645
UPMC_c002_v001_r001_reg007,82,1656,7,187,7,1752,1575
UPMC_c007_v001_r001_reg024,784,815,14,905,704,914,699
UPMC_c004_v001_r001_reg052,2144,923,7,2258,1971,1059,731
UPMC_c007_v001_r001_reg052,1246,805,4,1345,1113,905,671
UPMC_c007_v001_r001_reg052,1741,1992,9,1898,1574,2012,1916
UPMC_c002_v001_r001_reg012,330,1252,1,427,222,1358,1156
UPMC_c006_v001_r001_reg029,1582,1074,5,1707,1463,1182,968
UPMC_c002_v001_r001_reg012,223,913,1,344,109,1062,805
UPMC_c007_v001_r001_reg031,1347,1221,2,1437,1262,1285,1140
UPMC_c007_v001_r001_reg035,1892,101,4,1970,1816,158,34
UPMC_c006_v001_r001_reg055,1583,1856,10,1657,1516,1920,1779
UPMC_c002_v001_r001_reg013,1282,624,7,1402,1187,736,504
UPMC_c001_v001_r001_reg023,1409,1216,7,1509,1281,1319,1133
UPMC_c004_v001_r001_reg016,1222,871,12,1282,1166,932,806
UPMC_c005_v001_r001_reg035,2020,498,10,2088,1956,565,448
UPMC_c003_v001_r001_reg007,1353,1905,8,1442,1273,2006,1823
UPMC_c003_v001_r001_reg034,2379,671,14,2496,2239,774,562
UPMC_c002_v001_r001_reg022,1312,307,6,1434,1214,385,193
UPMC_c007_v001_r001_reg018,720,1291,14,873,577,1410,1111
UPMC_c001_v001_r001_reg006,1757,793,7,1889,1661,885,658
UPMC_c006_v001_r001_reg025,1433,2447,2,1490,1376,2517,2385
UPMC_c007_v001_r001_reg062,808,1949,7,934,624,2011,1807
UPMC_c004_v001_r001_reg034,6,1195,1,79,3,1348,1002
UPMC_c005_v001_r001_reg027,606,335,5,693,477,483,225
UPMC_c006_v001_r001_reg020,770,2366,2,831,702,2421,2299
UPMC_c002_v001_r001_reg012,198,1392,6,278,88,1495,1294
UPMC_c004_v001_r001_reg032,116,1671,11,195,34,1746,1587
UPMC_c005_v001_r001_reg021,888,1675,2,958,821,1739,1608
UPMC_c004_v001_r001_reg008,1972,1632,10,2044,1909,1719,1526
UPMC_c006_v001_r001_reg016,1655,2956,12,1725,1585,3018,2879
UPMC_c007_v001_r001_reg053,820,1166,4,877,736,1233,1109
UPMC_c004_v001_r001_reg058,1645,709,8,1732,1579,787,641
UPMC_c001_v001_r001_reg019,313,1829,3,429,234,1930,1734
UPMC_c005_v001_r001_reg056,670,648,12,737,604,725,581
UPMC_c001_v001_r001_reg034,1588,368,7,1664,1521,460,287
UPMC_c002_v001_r001_reg022,2334,1722,1,2409,2202,1820,1571
UPMC_c003_v001_r001_reg034,1873,1421,14,1963,1699,1535,1270
UPMC_c002_v001_r001_reg026,1571,1826,5,1623,1513,1890,1766
UPMC_c005_v001_r001_reg061,1272,1218,1,1462,1198,1340,1089
UPMC_c003_v001_r001_reg004,1686,1377,7,1762,1612,1458,1307
UPMC_c004_v001_r001_reg008,1271,653,10,1360,1193,719,573
UPMC_c007_v001_r001_reg032,1337,1548,2,1406,1254,1624,1486
UPMC_c002_v001_r001_reg024,488,137,7,545,413,231,73
UPMC_c007_v001_r001_reg005,1337,435,7,1411,1251,527,374
UPMC_c003_v001_r001_reg004,2218,550,9,2294,2132,651,482
UPMC_c007_v001_r001_reg012,2326,705,12,2416,2228,783,636
UPMC_c001_v001_r001_reg008,723,1546,14,878,623,1660,1383
UPMC_c004_v001_r001_reg001,2151,466,4,2202,2061,529,393
UPMC_c005_v001_r001_reg010,2645,1779,14,2684,2555,1946,1698
UPMC_c007_v001_r001_reg024,2201,1227,4,2257,2118,1271,1130
UPMC_c007_v001_r001_reg058,2014,1166,12,2089,1943,1241,1101
UPMC_c005_v001_r001_reg052,2478,744,11,2562,2402,798,668
UPMC_c005_v001_r001_reg012,1880,836,14,1966,1748,912,715
UPMC_c002_v001_r001_reg023,2105,753,10,2186,2017,832,681
UPMC_c004_v001_r001_reg015,1781,1239,8,1881,1691,1337,1137
UPMC_c001_v001_r001_reg029,126,916,3,317,11,1047,768
UPMC_c007_v001_r001_reg014,461,2008,4,644,318,2012,1938
UPMC_c002_v001_r001_reg010,942,1895,6,1040,838,1998,1786
UPMC_c003_v001_r001_reg017,1828,287,13,1997,1640,397,160
UPMC_c006_v001_r001_reg038,2334,2199,8,2456,2278,2260,2133
UPMC_c007_v001_r001_reg006,1065,179,13,1173,923,270,18
UPMC_c007_v001_r001_reg054,1566,1064,4,1641,1510,1112,1004
UPMC_c005_v001_r001_reg013,1511,988,11,1577,1443,1049,904
UPMC_c004_v001_r001_reg050,405,1398,11,487,329,1492,1332
UPMC_c004_v001_r001_reg032,1248,599,5,1305,1173,674,533
UPMC_c004_v001_r001_reg047,1138,289,2,1228,1076,394,213
UPMC_c001_v001_r001_reg026,1055,103,14,1185,942,201,4
UPMC_c001_v001_r001_reg026,1360,1687,14,1479,1216,1813,1585
UPMC_c002_v001_r001_reg021,2005,815,6,2098,1893,928,702
UPMC_c001_v001_r001_reg021,1275,94,14,1413,1113,215,6
UPMC_c005_v001_r001_reg002,2200,401,9,2287,2136,471,345
UPMC_c003_v001_r001_reg004,1716,18,6,1906,1528,93,3
UPMC_c005_v001_r001_reg027,384,200,14,516,305,310,101
UPMC_c004_v001_r001_reg024,731,1832,11,799,674,1891,1762
UPMC_c003_v001_r001_reg013,2055,1864,13,2217,1868,2006,1688
UPMC_c001_v001_r001_reg008,1202,514,3,1332,1106,613,368
UPMC_c005_v001_r001_reg037,695,311,1,774,604,388,231
UPMC_c002_v001_r001_reg006,914,24,6,1083,772,111,6
UPMC_c003_v001_r001_reg002,1874,486,1,1981,1700,625,367
UPMC_c002_v001_r001_reg009,992,8,7,1155,830,145,5
UPMC_c005_v001_r001_reg052,1266,829,12,1335,1217,899,751
UPMC_c004_v001_r001_reg016,1381,500,12,1431,1326,552,437
UPMC_c001_v001_r001_reg006,2134,1526,7,2255,2056,1612,1450
UPMC_c005_v001_r001_reg057,1868,1198,3,1972,1765,1307,1112
UPMC_c001_v001_r001_reg006,2447,197,7,2557,2338,320,70
UPMC_c003_v001_r001_reg025,709,552,13,804,621,642,457
UPMC_c004_v001_r001_reg047,317,569,4,390,257,627,491
UPMC_c006_v001_r001_reg022,995,1925,5,1061,940,1991,1857
UPMC_c007_v001_r001_reg054,1056,867,2,1123,981,951,788
UPMC_c006_v001_r001_reg038,668,2091,4,738,592,2160,2009
UPMC_c006_v001_r001_reg025,300,1584,5,365,230,1643,1528
UPMC_c005_v001_r001_reg037,1819,1214,6,1905,1712,1298,1138
UPMC_c007_v001_r001_reg032,230,825,2,297,139,913,730
UPMC_c006_v001_r001_reg038,930,1777,12,1000,862,1848,1703
UPMC_c006_v001_r001_reg053,804,1486,10,890,703,1593,1414
UPMC_c006_v001_r001_reg055,893,988,13,970,789,1049,896
UPMC_c005_v001_r001_reg049,930,1617,14,1044,842,1713,1481
UPMC_c007_v001_r001_reg009,182,1444,9,283,82,1551,1351
UPMC_c007_v001_r001_reg010,1224,1270,14,1290,1104,1359,1170
UPMC_c002_v001_r001_reg026,300,414,5,371,239,493,343
UPMC_c005_v001_r001_reg037,2292,1691,2,2376,2225,1769,1629
UPMC_c001_v001_r001_reg013,267,1153,3,424,161,1328,998
UPMC_c005_v001_r001_reg015,1328,1655,6,1465,1207,1743,1531
UPMC_c005_v001_r001_reg048,138,1599,1,219,64,1684,1488
UPMC_c004_v001_r001_reg004,410,1099,14,530,319,1182,963
UPMC_c004_v001_r001_reg001,2340,120,11,2404,2263,220,44
UPMC_c006_v001_r001_reg019,320,1755,12,386,255,1824,1696
UPMC_c001_v001_r001_reg010,1274,5,6,1464,1108,129,3
UPMC_c007_v001_r001_reg040,1640,178,14,1760,1481,305,66
UPMC_c002_v001_r001_reg032,753,1446,1,867,624,1538,1327
UPMC_c006_v001_r001_reg054,1373,693,2,1428,1320,752,640
UPMC_c007_v001_r001_reg061,846,878,7,975,669,1007,770
UPMC_c007_v001_r001_reg006,248,504,8,318,148,576,407
UPMC_c001_v001_r001_reg021,223,952,8,298,155,1043,875
UPMC_c007_v001_r001_reg018,453,768,14,634,364,873,614
UPMC_c004_v001_r001_reg058,1386,1535,2,1480,1299,1619,1452
UPMC_c006_v001_r001_reg016,1299,1917,5,1365,1228,1974,1837
UPMC_c004_v001_r001_reg001,1812,72,0,1875,1744,131,3
UPMC_c006_v001_r001_reg027,1480,1046,10,1599,1409,1129,947
UPMC_c007_v001_r001_reg014,2403,321,2,2528,2330,399,232
UPMC_c006_v001_r001_reg050,329,1808,3,466,187,1946,1700
UPMC_c007_v001_r001_reg019,915,258,4,993,856,323,192
UPMC_c005_v001_r001_reg007,1766,30,0,1843,1651,91,4
UPMC_c005_v001_r001_reg061,594,888,14,690,475,1004,765
UPMC_c002_v001_r001_reg025,1222,517,4,1291,1122,599,449
UPMC_c006_v001_r001_reg038,732,1946,2,824,652,2037,1864
UPMC_c007_v001_r001_reg010,1712,1088,6,1799,1610,1197,985
UPMC_c003_v001_r001_reg025,117,608,6,214,54,747,509
UPMC_c002_v001_r001_reg005,1783,459,5,1878,1715,538,390
UPMC_c005_v001_r001_reg054,931,1179,0,1014,884,1258,1127
UPMC_c004_v001_r001_reg050,1040,791,4,1115,951,878,718
UPMC_c007_v001_r001_reg056,2173,1344,14,2287,2049,1478,1204
UPMC_c001_v001_r001_reg005,566,1389,13,641,396,1558,1231
UPMC_c006_v001_r001_reg039,2659,1592,9,2684,2586,1764,1415
UPMC_c005_v001_r001_reg056,1196,460,12,1269,1126,523,395
UPMC_c005_v001_r001_reg003,2268,1952,8,2329,2211,2010,1890
UPMC_c007_v001_r001_reg054,1267,1946,10,1377,1147,2011,1885
UPMC_c006_v001_r001_reg031,2314,2184,2,2369,2255,2251,2118
UPMC_c005_v001_r001_reg019,2196,1631,1,2313,2104,1748,1545
UPMC_c002_v001_r001_reg023,2177,382,3,2281,2011,478,269
UPMC_c006_v001_r001_reg054,2278,2421,11,2366,2145,2480,2263
UPMC_c007_v001_r001_reg046,2420,1524,10,2514,2323,1633,1430
UPMC_c005_v001_r001_reg003,2547,820,2,2679,2479,916,727
UPMC_c006_v001_r001_reg053,1200,2791,4,1282,1109,2860,2683
UPMC_c002_v001_r001_reg005,1336,399,0,1415,1275,460,333
UPMC_c001_v001_r001_reg008,1339,1888,5,1417,1258,1947,1803
UPMC_c004_v001_r001_reg020,2118,289,8,2200,2044,369,204
UPMC_c007_v001_r001_reg040,147,501,5,231,68,594,429
UPMC_c007_v001_r001_reg027,2012,471,9,2119,1882,598,354
UPMC_c003_v001_r001_reg028,1387,1939,9,1488,1312,2010,1876
UPMC_c004_v001_r001_reg032,1959,1557,8,2037,1850,1647,1488
UPMC_c004_v001_r001_reg057,2218,1013,8,2374,2100,1104,855
UPMC_c006_v001_r001_reg036,473,211,9,627,313,332,104
UPMC_c006_v001_r001_reg013,2550,1736,8,2622,2480,1817,1654
UPMC_c005_v001_r001_reg005,2031,1597,0,2094,1970,1663,1536
UPMC_c001_v001_r001_reg031,437,1475,1,550,319,1602,1388
UPMC_c001_v001_r001_reg010,715,1504,14,811,529,1635,1392
UPMC_c003_v001_r001_reg018,1715,215,3,1822,1518,366,74
UPMC_c005_v001_r001_reg003,2089,603,8,2145,2042,663,536
UPMC_c003_v001_r001_reg018,1050,87,1,1108,961,183,12
UPMC_c003_v001_r001_reg008,1343,375,1,1433,1271,473,308
UPMC_c003_v001_r001_reg010,1106,745,13,1259,942,894,575
UPMC_c006_v001_r001_reg039,2257,1150,8,2321,2160,1226,1056
UPMC_c007_v001_r001_reg046,822,1228,2,919,755,1319,1128
UPMC_c003_v001_r001_reg025,1841,1568,3,1945,1723,1726,1450
UPMC_c003_v001_r001_reg034,1747,1104,14,1910,1643,1262,1020
UPMC_c004_v001_r001_reg015,542,1082,4,664,446,1195,999
UPMC_c001_v001_r001_reg020,1533,1709,7,1647,1403,1847,1576
UPMC_c007_v001_r001_reg050,2049,1835,1,2150,1921,1925,1726
UPMC_c007_v001_r001_reg003,1062,1412,13,1247,948,1529,1271
UPMC_c001_v001_r001_reg005,1543,906,10,1607,1445,993,845
UPMC_c003_v001_r001_reg034,234,1809,3,401,98,1988,1628
UPMC_c002_v001_r001_reg005,1503,740,5,1595,1416,827,675
UPMC_c007_v001_r001_reg058,1697,867,4,1842,1569,994,690
UPMC_c006_v001_r001_reg015,1292,789,9,1363,1211,872,700
UPMC_c006_v001_r001_reg015,2359,655,4,2468,2248,783,542
UPMC_c007_v001_r001_reg007,103,576,3,245,4,756,402
UPMC_c001_v001_r001_reg038,89,1463,6,234,15,1572,1355
UPMC_c007_v001_r001_reg014,1114,1239,2,1183,1041,1321,1186
UPMC_c006_v001_r001_reg038,1432,1379,0,1498,1366,1438,1329
UPMC_c005_v001_r001_reg057,619,577,13,695,523,671,491
UPMC_c006_v001_r001_reg039,2562,853,10,2650,2491,917,790
UPMC_c003_v001_r001_reg008,45,948,6,159,4,1059,886
UPMC_c001_v001_r001_reg012,1215,5,8,1413,1020,66,4
UPMC_c003_v001_r001_reg021,379,1551,13,473,221,1626,1402
UPMC_c002_v001_r001_reg027,1211,713,7,1290,1113,836,627
UPMC_c004_v001_r001_reg011,2600,1063,3,2683,2534,1149,951
UPMC_c004_v001_r001_reg037,2115,221,3,2219,2000,335,116
UPMC_c007_v001_r001_reg018,1822,65,5,1880,1764,127,2
UPMC_c003_v001_r001_reg029,509,228,5,590,450,326,153
UPMC_c002_v001_r001_reg007,1936,1905,3,2064,1830,2009,1805
UPMC_c006_v001_r001_reg030,1464,1800,5,1566,1377,1867,1708
UPMC_c006_v001_r001_reg053,1404,166,1,1530,1312,226,105
UPMC_c001_v001_r001_reg021,513,1714,4,639,416,1835,1626
UPMC_c004_v001_r001_reg034,1890,750,10,1985,1809,837,671
UPMC_c001_v001_r001_reg024,926,1464,7,1024,839,1559,1363
UPMC_c002_v001_r001_reg002,2523,1606,14,2636,2407,1713,1468
UPMC_c001_v001_r001_reg028,1077,1625,7,1192,912,1803,1452
UPMC_c001_v001_r001_reg017,204,804,12,309,138,882,742
UPMC_c007_v001_r001_reg018,1742,143,2,1831,1668,234,70
UPMC_c006_v001_r001_reg020,328,2046,11,386,256,2122,1984
UPMC_c007_v001_r001_reg053,1097,872,4,1203,1029,941,776
UPMC_c006_v001_r001_reg028,2320,2175,6,2398,2211,2260,2050
UPMC_c004_v001_r001_reg040,885,1408,2,958,797,1504,1313
UPMC_c007_v001_r001_reg056,892,429,3,1053,725,587,283
UPMC_c004_v001_r001_reg020,383,688,8,464,313,771,617
UPMC_c004_v001_r001_reg057,2212,388,0,2316,2143,466,299
UPMC_c007_v001_r001_reg009,2209,1000,2,2304,2114,1089,876
UPMC_c002_v001_r001_reg011,478,1335,1,589,401,1441,1262
UPMC_c006_v001_r001_reg050,1003,2096,13,1093,878,2212,1972
UPMC_c007_v001_r001_reg043,2072,1905,2,2167,1993,1981,1833
UPMC_c007_v001_r001_reg014,58,1590,11,123,6,1710,1526
UPMC_c005_v001_r001_reg026,2323,1177,7,2503,2241,1284,1023
UPMC_c001_v001_r001_reg005,1513,309,9,1593,1419,378,191
UPMC_c005_v001_r001_reg055,426,1282,2,528,329,1381,1198
UPMC_c001_v001_r001_reg001,1582,72,6,1725,1457,167,3
UPMC_c005_v001_r001_reg004,39,1951,2,93,4,2005,1883
UPMC_c001_v001_r001_reg028,430,1114,13,555,276,1279,924
UPMC_c002_v001_r001_reg024,673,430,4,838,584,570,325
UPMC_c006_v001_r001_reg041,1487,1055,5,1562,1408,1139,985
UPMC_c007_v001_r001_reg056,335,363,11,439,265,447,293
UPMC_c005_v001_r001_reg044,2076,1397,7,2177,1949,1489,1336
UPMC_c007_v001_r001_reg011,1372,266,9,1423,1311,353,218
UPMC_c003_v001_r001_reg002,125,309,7,210,5,405,179
UPMC_c004_v001_r001_reg027,2616,1539,0,2661,2552,1596,1478
UPMC_c005_v001_r001_reg015,1922,1616,4,2039,1789,1709,1510
UPMC_c007_v001_r001_reg011,2098,1803,12,2152,2028,1878,1740
UPMC_c007_v001_r001_reg012,1986,652,0,2053,1901,712,572
UPMC_c001_v001_r001_reg023,196,310,3,334,111,400,178
UPMC_c001_v001_r001_reg023,913,1861,14,1011,801,2008,1719
UPMC_c001_v001_r001_reg036,993,314,14,1111,887,458,191
UPMC_c001_v001_r001_reg010,2568,1334,1,2682,2437,1487,1181
UPMC_c001_v001_r001_reg006,1014,1992,7,1186,826,2012,1904
UPMC_c003_v001_r001_reg008,2583,1233,4,2673,2504,1303,1152
UPMC_c006_v001_r001_reg034,1689,1916,2,1771,1609,1983,1844
UPMC_c007_v001_r001_reg011,1026,1642,4,1086,940,1700,1555
UPMC_c007_v001_r001_reg013,2175,483,4,2267,2102,566,375
UPMC_c001_v001_r001_reg032,241,1456,3,340,127,1607,1305
UPMC_c007_v001_r001_reg014,2048,1939,8,2130,1978,1993,1860
UPMC_c004_v001_r001_reg004,1945,1887,4,2034,1854,1961,1822
UPMC_c007_v001_r001_reg059,1778,784,13,1972,1630,900,606
UPMC_c003_v001_r001_reg017,2383,378,7,2489,2232,517,261
UPMC_c003_v001_r001_reg029,1074,707,9,1178,1007,776,577
UPMC_c004_v001_r001_reg002,2219,359,4,2307,2112,476,245
UPMC_c006_v001_r001_reg028,666,1513,11,735,591,1577,1448
UPMC_c003_v001_r001_reg007,1288,845,8,1355,1223,914,770
UPMC_c002_v001_r001_reg023,1353,864,5,1424,1269,942,770
UPMC_c003_v001_r001_reg021,2467,1039,7,2569,2355,1175,931
UPMC_c007_v001_r001_reg054,2354,1504,1,2415,2295,1561,1451
UPMC_c003_v001_r001_reg017,507,1966,7,653,317,2009,1819
UPMC_c005_v001_r001_reg054,956,1490,0,1013,905,1543,1416
UPMC_c002_v001_r001_reg014,844,573,14,928,723,691,503
UPMC_c005_v001_r001_reg056,2262,1155,2,2351,2179,1250,1058
UPMC_c002_v001_r001_reg013,1442,1914,3,1557,1343,1989,1730
UPMC_c001_v001_r001_reg005,896,445,10,1001,806,526,346
UPMC_c004_v001_r001_reg062,2484,1485,7,2588,2322,1653,1325
UPMC_c001_v001_r001_reg036,454,206,14,572,340,332,97
UPMC_c001_v001_r001_reg006,756,1206,13,840,655,1288,1100
UPMC_c001_v001_r001_reg011,1369,1685,4,1438,1286,1783,1606
UPMC_c006_v001_r001_reg050,1589,1889,1,1711,1473,1982,1802
UPMC_c006_v001_r001_reg018,1881,2145,4,1956,1819,2224,2074
UPMC_c006_v001_r001_reg058,2045,2685,4,2148,1949,2775,2545
UPMC_c007_v001_r001_reg033,1634,761,14,1735,1501,857,656
UPMC_c007_v001_r001_reg011,2170,1535,8,2234,2119,1587,1475
UPMC_c007_v001_r001_reg056,371,564,14,481,276,743,488
UPMC_c005_v001_r001_reg012,1814,93,12,1876,1740,172,37
UPMC_c004_v001_r001_reg002,2399,1549,4,2468,2278,1650,1472
UPMC_c007_v001_r001_reg052,937,696,4,1031,871,790,599
UPMC_c003_v001_r001_reg002,1064,1191,14,1189,917,1357,1056
UPMC_c007_v001_r001_reg027,2001,74,7,2160,1878,199,6
UPMC_c007_v001_r001_reg027,1914,75,8,2037,1805,191,6
UPMC_c001_v001_r001_reg022,2015,938,3,2153,1841,1099,788
UPMC_c002_v001_r001_reg010,1793,1453,14,1900,1673,1564,1333
UPMC_c006_v001_r001_reg012,2370,1519,14,2497,2223,1633,1443
UPMC_c002_v001_r001_reg011,2312,1971,7,2386,2247,2011,1882
UPMC_c001_v001_r001_reg001,1242,12,6,1404,1073,99,5
UPMC_c006_v001_r001_reg046,456,977,12,514,398,1028,914
UPMC_c007_v001_r001_reg019,1074,1786,1,1152,1007,1893,1673
UPMC_c005_v001_r001_reg018,1981,1500,13,2171,1790,1533,1314
UPMC_c005_v001_r001_reg010,248,1199,7,335,153,1285,1123
UPMC_c004_v001_r001_reg027,424,1915,12,488,375,1982,1862
UPMC_c003_v001_r001_reg010,2420,1284,7,2509,2320,1411,1171
UPMC_c003_v001_r001_reg034,2358,389,14,2518,2252,480,279
UPMC_c003_v001_r001_reg007,1538,209,6,1646,1459,318,121
UPMC_c004_v001_r001_reg061,1479,995,5,1568,1401,1070,895
UPMC_c007_v001_r001_reg002,2382,928,7,2545,2220,1004,817
UPMC_c007_v001_r001_reg061,665,1613,3,772,504,1806,1436
UPMC_c006_v001_r001_reg062,1629,555,11,1702,1561,635,469
UPMC_c005_v001_r001_reg023,1271,1539,12,1340,1188,1590,1468
UPMC_c006_v001_r001_reg029,2330,1770,10,2435,2245,1870,1716
UPMC_c005_v001_r001_reg061,1128,972,7,1283,1000,1056,863
UPMC_c007_v001_r001_reg014,2575,1689,5,2634,2510,1758,1612
UPMC_c001_v001_r001_reg021,2276,703,8,2355,2193,801,627
UPMC_c007_v001_r001_reg002,1616,939,8,1681,1545,1000,886
UPMC_c001_v001_r001_reg022,1490,599,6,1582,1367,713,474
UPMC_c006_v001_r001_reg064,2245,1223,10,2295,2181,1291,1166
UPMC_c002_v001_r001_reg010,2430,1878,7,2574,2341,1953,1763
UPMC_c001_v001_r001_reg037,221,368,3,370,104,505,253
UPMC_c007_v001_r001_reg014,1731,534,4,1816,1665,595,453
UPMC_c006_v001_r001_reg039,1927,2286,2,1997,1851,2350,2225
UPMC_c005_v001_r001_reg044,210,2011,7,390,48,2013,1891
UPMC_c001_v001_r001_reg041,688,427,1,800,585,560,301
UPMC_c007_v001_r001_reg021,1692,1276,4,1769,1600,1343,1214
UPMC_c003_v001_r001_reg008,1415,7,1,1608,1219,93,4
UPMC_c005_v001_r001_reg061,1254,1356,6,1339,1151,1451,1250
UPMC_c006_v001_r001_reg033,1691,2613,12,1754,1645,2666,2559
UPMC_c002_v001_r001_reg021,1468,1693,8,1545,1388,1776,1612
UPMC_c001_v001_r001_reg011,2245,1064,2,2346,2179,1139,990
UPMC_c006_v001_r001_reg023,1785,248,4,1857,1693,299,172
UPMC_c002_v001_r001_reg008,707,635,5,765,648,679,547
UPMC_c003_v001_r001_reg021,287,271,1,385,191,353,185
UPMC_c001_v001_r001_reg022,1277,49,7,1459,1142,147,4
UPMC_c002_v001_r001_reg009,503,1399,13,621,363,1519,1248
UPMC_c004_v001_r001_reg011,1784,1014,10,1879,1674,1129,909
UPMC_c003_v001_r001_reg018,1625,1228,1,1726,1573,1298,1162
UPMC_c007_v001_r001_reg021,2328,194,1,2406,2244,262,129
UPMC_c003_v001_r001_reg005,2487,1417,13,2611,2383,1501,1307
UPMC_c006_v001_r001_reg063,2429,1453,1,2514,2344,1545,1366
UPMC_c007_v001_r001_reg031,514,1729,11,599,437,1803,1646
UPMC_c003_v001_r001_reg020,1191,612,14,1311,1034,775,470
UPMC_c005_v001_r001_reg037,704,291,7,774,604,352,202
UPMC_c002_v001_r001_reg010,2562,1207,8,2642,2465,1287,1144
UPMC_c002_v001_r001_reg004,933,731,5,998,852,862,657
UPMC_c006_v001_r001_reg034,283,1602,2,359,216,1675,1535
UPMC_c001_v001_r001_reg019,1450,1948,7,1598,1343,2012,1862
UPMC_c007_v001_r001_reg010,442,1471,14,566,344,1551,1340
UPMC_c001_v001_r001_reg005,2444,829,6,2569,2340,972,731
UPMC_c001_v001_r001_reg001,1418,218,7,1519,1295,390,116
UPMC_c005_v001_r001_reg016,2039,1076,9,2158,1969,1143,1002
UPMC_c007_v001_r001_reg027,1969,690,8,2052,1811,875,597
UPMC_c001_v001_r001_reg021,1803,988,9,1887,1684,1085,901
UPMC_c003_v001_r001_reg027,1825,1446,1,1953,1643,1568,1265
UPMC_c007_v001_r001_reg013,2387,447,7,2537,2282,558,342
UPMC_c005_v001_r001_reg036,71,1568,2,155,3,1643,1488
UPMC_c007_v001_r001_reg056,2536,1063,3,2681,2380,1212,896
UPMC_c004_v001_r001_reg001,571,1138,4,649,515,1210,1081
UPMC_c003_v001_r001_reg005,2378,744,10,2446,2292,844,680
UPMC_c007_v001_r001_reg024,653,1363,6,714,570,1437,1289
UPMC_c006_v001_r001_reg040,587,1448,5,689,519,1514,1365
UPMC_c003_v001_r001_reg034,2447,1330,3,2569,2317,1472,1181
UPMC_c007_v001_r001_reg014,1839,1250,5,1904,1770,1303,1191
UPMC_c003_v001_r001_reg027,250,767,8,327,157,835,662
UPMC_c006_v001_r001_reg045,1874,1404,12,1931,1805,1479,1335
UPMC_c002_v001_r001_reg002,971,676,4,1063,868,747,568
UPMC_c005_v001_r001_reg056,2444,1374,4,2564,2332,1522,1261
UPMC_c006_v001_r001_reg054,992,391,12,1047,914,468,318
UPMC_c007_v001_r001_reg054,180,1185,5,245,119,1259,1130
UPMC_c007_v001_r001_reg024,2311,460,1,2395,2229,520,330
